Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
4.777763194,0.8,0.002199,296.525,1.4774488795117828,0.016575604198893073,101347
6.164101326000001,0.8,0.002224,296.525,1.4444194448084813,0.016131207741157633,101345
7.5343708970000005,0.8,0.002225,296.525,1.4431213820207989,0.016113794698223945,101345
8.975750286,0.8,0.0022229999999999997,296.5875,1.445414602776126,0.016145116818702822,101345
10.300352482000001,0.8,0.002225,296.525,1.4431212834617007,0.01611379359771979,101343
11.689467193,0.8,0.002222,296.525,1.4470207312102292,0.01616611511911128,101343
13.060812194999999,0.8,0.0021999999999999997,296.525,1.4761059486214039,0.016557486569009554,101345
14.438377901,0.8,0.002218,296.525,1.4522449260366854,0.016236266577115268,101349
15.830917104,0.8,0.002242,296.525,1.421319469949389,0.01582191928756531,101347
17.299025831,0.8,0.0022229999999999997,296.525,1.4457194572231522,0.016148650436277535,101349
18.567242620000002,0.8,0.002224,296.525,1.4444196420923112,0.016131209944414075,101349
20.003413369999997,0.8,0.0022229999999999997,296.525,1.4457194572231522,0.016148650436277535,101349
21.402443343,0.8,0.002224,296.525,1.4444195434523408,0.01613120884280757,101347
22.766256313,0.8,0.002222,296.525,1.4470210276747797,0.01616611843121314,101349
24.157280151000002,0.8,0.002199,296.525,1.4774489804073418,0.016575605330847534,101349
25.490189502,0.8,0.002224,296.5875,1.4441152589755892,0.016127682322679793,101349
26.972837177000002,0.8,0.002224,296.525,1.4444195434523408,0.01613120884280757,101347
28.311139335,0.8,0.002224,296.5875,1.444115357590884,0.016127683424001962,101351
29.689254034999998,0.8,0.002222,296.525,1.447022657603102,0.016166136640771805,101382
31.00279108,0.8,0.002224,296.525,1.4444224024331214,0.01613124077176911,101405
32.371540466999996,0.8,0.002224,296.525,1.444423190542523,0.016131249573337468,101421
33.770452817,0.8,0.002224,296.525,1.4444238799344737,0.016131257272434023,101435
