Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
2.999329853,0.9620000000000001,0.0027359999999999997,297.65,1.376599818108499,0.007040520825608993,101628.9,0.002681
4.047257997,0.9620000000000001,0.00273,297.65,1.382657449359934,0.007082608898102403,101628.7,0.002675
5.050483395,0.9620000000000001,0.002731,297.65,1.3816450549776518,0.007075569790653597,101628.2,0.002676
6.057113984,0.9620000000000001,0.0027359999999999997,297.5875,1.3768882660379642,0.007042117513601126,101627.7,0.002681
7.089932204,0.9620000000000001,0.002731,297.5875,1.3819345809071744,0.007077174374487105,101627.7,0.002676
8.10236772,0.9620000000000001,0.002729,297.65,1.3836708913043299,0.007089657448950078,101627.0,0.002674
9.108955928,0.9620000000000001,0.0027359999999999997,297.65,1.3765997558327525,0.007040520507104164,101626.8,0.002681
10.115547322,0.9620000000000001,0.002732,297.5875,1.380923059334737,0.007070143329789128,101626.3,0.002677
11.122124123999999,0.9620000000000001,0.002731,297.65,1.3816449924728031,0.0070755694705587815,101626.1,0.002676
12.126850822,0.9620000000000001,0.002732,297.5875,1.3809230504080867,0.00707014328408586,101626.0,0.002677
13.133491601,0.9620000000000001,0.002737,297.5875,1.3758822640511534,0.0070351349564129724,101625.8,0.002682
14.139981607,0.9620000000000001,0.002732,297.65,1.3806337066700078,0.007068540110297194,101625.5,0.002677
15.240489390999999,0.9620000000000001,0.002731,297.5875,1.3819345064643733,0.0070771739932500395,101625.2,0.002676
16.293988197,0.9620000000000001,0.002737,297.65,1.3755939794697802,0.007033539577555692,101625.4,0.002682
17.295043602000003,0.9620000000000001,0.00273,297.5875,1.3829470920852645,0.007084214557853496,101625.0,0.002675
18.299967728000002,0.9620000000000001,0.002731,297.5875,1.381934497530991,0.007077173947500331,101624.9,0.002676
19.302977387000002,0.9620000000000001,0.002738,297.65,1.374589325668641,0.007026568413329585,101624.7,0.002683
20.304014652000003,0.9620000000000001,0.002731,297.5875,1.3819344915753737,0.007077173917000376,101624.7,0.002676
21.304860298,0.9620000000000001,0.00273,297.5875,1.3829470771852967,0.007084214481527678,101624.5,0.002675
22.306536864,0.9620000000000001,0.002737,297.5875,1.3758822255094456,0.007035134759342246,101624.5,0.002682
23.315792531000003,0.9620000000000001,0.002737,297.65,1.3755939498346088,0.007033539426028312,101624.4,0.002682
24.316842445000002,0.9620000000000001,0.002732,297.65,1.3806336620542594,0.007068539881874401,101624.0,0.002677
25.317734575000003,0.9620000000000001,0.00273,297.5875,1.382947053345043,0.007084214359404805,101623.7,0.002675
26.320254066,0.9620000000000001,0.002738,297.65,1.3745892782860647,0.007026568171121307,101623.1,0.002683
27.323121489000002,0.9620000000000001,0.002729,297.5875,1.3839607314024034,0.007091264598176755,101622.8,0.002674
28.326145383,0.9620000000000001,0.002731,297.65,1.3816449150822705,0.007075569074232595,101623.5,0.002676
30.328813642,0.9620000000000001,0.00273,297.5875,1.3829471546635292,0.007084214878413739,101627.1,0.002675
31.332764135,0.9620000000000001,0.002729,297.65,1.3836709389962905,0.007089657693314302,101628.6,0.002674
32.335044089,0.9620000000000001,0.0027359999999999997,297.65,1.376599815143046,0.007040520810442397,101628.8,0.002681
33.341457967,0.9620000000000001,0.002731,297.65,1.3816450490249201,0.007075569760168945,101628.0,0.002676
34.386270056,0.9620000000000001,0.002732,297.65,1.3806337453359254,0.007068540308258165,101626.8,0.002677
35.392850278,0.9620000000000001,0.002732,297.5875,1.380923059334737,0.007070143329789128,101626.3,0.002677
36.39946635,0.9620000000000001,0.0027359999999999997,297.65,1.376599720245456,0.007040520325095494,101625.6,0.002681
37.406050652,0.9620000000000001,0.002729,297.65,1.3836708167826375,0.007089657067115586,101624.5,0.002674
38.412569098,0.9620000000000001,0.002732,297.65,1.3806336590798294,0.007068539866645975,101623.9,0.002677
39.419096695,0.9620000000000001,0.002738,297.65,1.3745892871704113,0.00702656821653594,101623.4,0.002683
40.425757145,0.9620000000000001,0.002729,297.5875,1.3839607284201083,0.007091264582895799,101622.7,0.002674
41.430450889999996,0.9620000000000001,0.002732,297.65,1.3806336085136235,0.007068539607758152,101622.2,0.002677
