Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
5.536514405,0.76,0.13658199999999998,295.4625,0.00034698356454178987,2.454988175329875e-06,101741,-49.463485595
7.140348111,0.76,0.136592,295.525,0.00034685960017219485,2.4540782051185558e-06,101739,-47.859651889
8.512880881,0.76,0.13658299999999998,295.525,0.0003469053127793054,2.454403301469036e-06,101739,-46.487119119
10.016660681,0.76,0.136589,295.4625,0.0003469479796219368,2.454735102046475e-06,101739,-44.983339319
11.578282581,0.76,0.13658399999999998,295.4625,0.0003469733814276032,2.454915755473795e-06,101739,-43.421717419000004
13.029277966999999,0.76,0.136625,295.4625,0.0003467651689403567,2.4534349858226844e-06,101739,-41.970722033
14.578321874999999,0.76,0.136632,295.525,0.0003466565423096191,2.4526341136207066e-06,101739,-40.421678125
16.077100616000003,0.76,0.13663899999999998,295.4625,0.0003466940933233423,2.4529295112166997e-06,101737,-38.922899384
17.58322252,0.76,0.136623,295.4625,0.0003467753212982925,2.4535071874018585e-06,101739,-37.41677748
19.083309434,0.76,0.136627,295.4625,0.00034675511420570427,2.4533634749808747e-06,101748,-35.916690566
20.653499712000002,0.76,0.136656,295.525,0.00034653501969914165,2.4517698731757643e-06,101760,-34.346500288
22.193657595,0.76,0.136686,295.4625,0.00034645609199428283,2.4512368859705776e-06,101772,-32.806342404999995
23.643546029000003,0.76,0.136698,295.4625,0.0003463953764382593,2.4508050882128244e-06,101782,-31.356453970999997
25.14482842,0.76,0.13669399999999998,295.4625,0.0003464158323211555,2.4509505585572904e-06,101799,-29.85517158
26.693848515000003,0.76,0.136706,295.525,0.0003462820230867457,2.449970628926296e-06,101801,-28.306151484999997
28.199936269000002,0.76,0.136704,295.4625,0.0003463651970341801,2.450590451797615e-06,101803,-26.800063730999998
29.706272600000002,0.76,0.13669399999999998,295.4625,0.0003464158754198701,2.45095086348798e-06,101803,-25.293727399999998
31.207761803,0.76,0.136726,295.4625,0.0003462537437244162,2.449797825854781e-06,101803,-23.792238197
32.757694387,0.76,0.13673,295.4625,0.00034623348526610897,2.4496537533629505e-06,101803,-22.242305613
