Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error
1.9721465420007007,1.4,0.004021406173706055,294.74433593749995,1.4129419992700265,0.012817173016755341
3.5561499020004703,1.4,0.004018068313598633,294.745703125,1.4152839069835341,0.012838678737407011
4.1397847719999845,1.4,0.0040438175201416016,294.7525390625,1.3972851043837855,0.01267328241271676
4.724869685000158,1.4,0.0040433406829833984,294.75410156249995,1.3976072828269142,0.012676230012513582
5.321954415000619,1.4,0.0040416717529296875,294.7568359375,1.3987487749269871,0.012686694565715041
5.906802768000489,1.4,0.004038095474243164,294.75624999999997,1.4012302192379245,0.012709492559818366
6.504643222000595,1.4,0.00402069091796875,294.75859375,1.4133763811025595,0.012821055771706969
7.089787823000734,1.4,0.004041910171508789,294.7548828125,1.398593032288331,0.01268527865011317
7.688037390000318,1.4,0.0040378570556640625,294.75429687499997,1.4014049837391986,0.012711112587669928
8.273438760000317,1.4,0.004046201705932617,294.75527343749997,1.395625968654326,0.012658022451031608
8.872453635000056,1.4,0.004041433334350586,294.75917968749997,1.3989026908295432,0.012688090771225735
9.458090942000126,1.4,0.004024028778076172,294.75703124999995,1.4110400924089264,0.01279960384213049
10.057865344000675,1.4,0.004041433334350586,294.760546875,1.3988962023008273,0.012688020913628854
10.643888325000262,1.4,0.004036426544189453,294.7595703125,1.4023733871251762,0.012719968548193373
11.244953031000477,1.4,0.004041910171508789,294.76113281249997,1.398563377067616,0.01268495937259845
11.832133349000287,1.4,0.004017829895019531,294.75800781249995,1.4153927901427534,0.012839585737864192
12.44692973600013,1.4,0.004042148590087891,294.757421875,1.3984160041985385,0.012683633525355013
13.035443171000225,1.4,0.004037380218505859,294.7568359375,1.4017239561189407,0.012714023524129009
13.625128733000565,1.4,0.004043102264404297,294.7576171875,1.3977554478347398,0.01267756460265242
14.237128577000476,1.4,0.004040956497192383,294.7568359375,1.399243980271954,0.012691243270265903
14.828017933999945,1.4,0.004037141799926758,294.75800781249995,1.4018839486955552,0.012715484379847302
15.435453016000793,1.4,0.004016399383544922,294.7556640625,1.4164124664175604,0.012848971883524875
16.022549482000613,1.4,0.004040241241455078,294.75624999999997,1.3997422311450831,0.012695824378827407
16.625944591000007,1.4,0.0040438175201416016,294.757421875,1.3972619576174365,0.0126730332090004
17.214492037000127,1.4,0.004042387008666992,294.75898437499995,1.3982436408380496,0.01268203858024989
17.81911140900047,1.4,0.004043102264404297,294.7568359375,1.3977591525713582,0.012677604488803382
18.407285107999996,1.4,0.0040416717529296875,294.757421875,1.3987459944054483,0.012686664629672006
19.012410102000104,1.4,0.004013776779174805,294.75624999999997,1.4182612214656065,0.012865953347115185
19.60089093500028,1.4,0.004038333892822266,294.7583984375,1.401054557994697,0.01270786283469761
20.20635764600047,1.4,0.004015684127807617,294.757421875,1.4169086315763697,0.01285351713685186
20.7945392620004,1.4,0.004040241241455078,294.7568359375,1.3997394486431574,0.012695794421216645
21.383587540000008,1.4,0.004041433334350586,294.75429687499997,1.3989258646377538,0.012688340268766918
21.990734032000546,1.4,0.004041433334350586,294.759765625,1.3988999100241515,0.012688060832163785
22.57980309100003,1.4,0.004018545150756836,294.7556640625,1.4149002375508557,0.012835078199667166
23.187803693000205,1.4,0.004019498825073242,294.75898437499995,1.4142129825083976,0.012828738926033999
23.776937335000184,1.4,0.004038333892822266,294.7564453125,1.401063841709191,0.01270796278807374
24.3845265330001,1.4,0.004018545150756836,294.7583984375,1.4148871119949513,0.01283493686800325
24.976388283000233,1.4,0.004041194915771484,294.757421875,1.3990761014299424,0.012689696820496234
25.585359712000354,1.4,0.004013776779174805,294.757421875,1.4182555828463705,0.012865892630751937
26.175902669000607,1.4,0.004015445709228516,294.75624999999997,1.4170825294562854,0.012855123762386681
