Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
4.240091714,1.376,0.003016,296.7125,2.3221157120830305,0.017115511522848577,101431
5.589476722000001,1.376,0.0029419999999999997,296.7125,2.4404013345577993,0.018190879486889536,101435
6.970758926,1.376,0.002917,296.7125,2.4824117667646735,0.018576343506961326,101441
8.350955696,1.376,0.002843,296.7125,2.6133223023200505,0.01978916190172841,101442
9.728515201,1.376,0.002866,296.7125,2.5715463211551017,0.019400228100325566,101444
11.108182162,1.376,0.002918,296.65,2.481233684697591,0.018564832883226485,101446
12.492321809,1.376,0.0019549999999999997,296.7125,5.526539253909484,0.050678882645937326,101448
13.870792826999999,1.376,0.002917,296.65,2.4829353684870705,0.01858048209644408,101448
15.250830708999999,1.376,0.003018,296.65,2.3195282652768325,0.017091549642528847,101439
16.688727814,1.376,0.002992,296.65,2.360016640501156,0.017457842915303914,101446
18.007639203,1.376,0.0021449999999999998,296.7125,4.590841283047224,0.04001840395991273,101454
19.392667409,1.376,0.002993,296.7125,2.3579445403895116,0.01743967251353468,101464
20.766469988,1.376,0.0029679999999999997,296.7125,2.397834785159978,0.01780218819731622,101466
22.155088517,1.376,0.002918,296.7125,2.4807127241091367,0.018560714820918027,101466
23.535347333,1.376,0.002472,296.7125,3.4566081204096317,0.027999602862403192,101468
24.984091904,1.376,0.002918,296.775,2.4801904617977786,0.0185565872044229,101468
26.291320392,1.376,0.002992,296.7125,2.3595212914351973,0.017453969222872852,101468
27.671709497,1.376,0.0024449999999999997,296.7125,3.5333716665182138,0.02877925466180784,101466
29.049188907999998,1.376,0.0028239999999999997,296.775,2.648049896249674,0.020114565629196404,101464
30.430622640000003,1.376,0.0028929999999999997,296.7125,2.523772201638172,0.018957626793367193,101464
31.813175963,1.376,0.003042,296.7125,2.282593782667523,0.016759522885676146,101466
33.238738976,1.376,0.0021089999999999998,296.7125,4.748920128309352,0.041774293091330586,101532
34.587091525,1.376,0.002992,296.7125,2.3595317269212206,0.017454046416773384,101598
35.950784322,1.376,0.002943,296.65,2.4392687709190906,0.018179836545251914,101577
37.340915901,1.376,0.001707,296.7125,7.249054032876914,0.07186157596163134,101556
38.715658445,1.376,0.0028929999999999997,296.7125,2.5237792461152573,0.01895767970882741,101546
40.092313669,1.376,0.001756,296.7125,6.850136227346353,0.06678721829071121,101546
41.476076626,1.376,0.001779,296.65,6.675559600181477,0.0645942393009689,101536
42.917398081,1.376,0.0017829999999999999,296.7125,6.644239280424483,0.06420679974592165,101527
44.291518516,1.376,0.001779,296.7125,6.67415004332914,0.06458000771955758,101521
45.611297139,1.376,0.001756,296.7125,6.85012946878434,0.06678715239632,101517
46.995052512,1.376,0.001769,296.7125,6.749818236511119,0.06552666446104974,101513
48.371290502,1.376,0.002008,296.65,5.2397640206238725,0.04734217230278317,101507
49.756469165,1.376,0.002103,296.7125,4.776052371152179,0.042077574953774496,101505
51.132714957,1.376,0.001741,296.7125,6.968672007851154,0.06828482917148256,101501
52.517819765,1.376,0.00297,296.7125,2.3946082596324585,0.017772800524695553,101488
53.892824142,1.376,0.001064,296.7125,18.657970369217725,0.25101501181703895,101507
55.287856817,1.376,0.003018,296.7125,2.3190464679535183,0.017087793661983937,101525
56.647993877,1.376,0.0030069999999999997,296.7125,2.336043775948316,0.017241352880256543,101519
