Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B
2.8764931790001356,0.8,0.0023189169996840064,297.95,1.3725740615835627
4.374697319000006,0.8,0.0023181879996627686,297.95,1.3734374633874165
5.396156838000024,0.8,0.0023157920004450716,297.95,1.3762809462669021
6.426591712000118,0.8,0.0023194909999801894,297.95,1.371894808736285
7.446919424000043,0.8,0.0023440729992216802,297.95,1.3432719049987512
8.478689476999534,0.8,0.0023191780001070583,297.95,1.3722651398428287
9.508425377999629,0.8,0.0023166270002548117,297.95,1.375288997868088
10.999405378999654,0.8,0.002291732000230695,297.95,1.4053307145403002
12.020553976999508,0.8,0.002343084000131057,297.95,1.34440611535272
13.412004329999945,0.8,0.0023182420000011916,297.95,1.3733734793650183
14.432243432000178,0.8,0.002317825999853085,297.95,1.3738665058829995
15.451590208999733,0.8,0.0023191800000859075,297.95,1.3722627730579549
16.470861658000103,0.8,0.00229558699993504,297.95,1.40061470890022
17.914638389000174,0.8,0.0023204299995995825,297.95,1.3707847144380687
18.93600455199976,0.8,0.0023191800000859075,297.95,1.3722627730579549
19.966242695999426,0.8,0.0023405339998134878,297.95,1.3473371589047758
21.00104111499968,0.8,0.002318711999578227,297.95,1.372816774146694
22.020586517000083,0.8,0.0023471490003430517,297.95,1.3397534250051406
23.0493790419996,0.8,0.002345795000110229,297.95,1.341300491121468
24.06943058700017,0.8,0.002294494000125269,297.95,1.4019494138343114
25.099432302999958,0.8,0.0023477740005546366,297.95,1.3390402092364466
26.129763832999743,0.8,0.0023201189997053007,297.95,1.371152232202381
27.159662185999878,0.8,0.0023201200001494726,297.95,1.3711510497109896
28.189551198999652,0.8,0.0023186090002127457,297.95,1.3729387458955564
29.219199422999736,0.8,0.002296214999660151,297.95,1.3998486958118497
30.25015132899989,0.8,0.002317985000445333,297.95,1.3736780334847742
31.281121289999646,0.8,0.00231689100019139,297.95,1.374975598987705
32.311250535999534,0.8,0.0023194960003820597,297.95,1.3718888936426852
33.34097352899971,0.8,0.002323818000149913,297.95,1.3667905687203885
34.370989619000284,0.8,0.0023233499996422324,297.95,1.3673412589775555
35.405333910999616,0.8,0.0023418390001097578,297.95,1.345835957935763
36.439428247999786,0.8,0.002318766999451327,297.95,1.3727516500070795
37.473641675999716,0.8,0.0022914770006536855,297.95,1.4056435072735967
38.50679549100005,0.8,0.0023134550001486787,297.95,1.3790629269244041
39.54145985499963,0.8,0.002321371999641997,297.95,1.3696724263064681
40.57576233899999,0.8,0.0023152269995989627,297.95,1.376952754932573
41.61044301899983,0.8,0.0023172049995991983,297.95,1.374602984331919
42.6452839880003,0.8,0.0023156440001912415,297.95,1.376456876970077
43.67520631699972,0.8,0.0023178829997050343,297.95,1.373798936273518
44.70534179599963,0.8,0.002340693999940413,297.95,1.347152968447958
45.73546751599952,0.8,0.0023373100002572755,297.95,1.3510566571749325
46.76502323600016,0.8,0.002319029000318551,297.95,1.3724414841526147
47.79467414099963,0.8,0.0023449139998774626,297.95,1.3423085519959528
48.82405909699992,0.8,0.002318925000508898,297.95,1.3725645902071533
49.85346137600027,0.8,0.002320018999853346,297.95,1.3712704363854267
50.88307190900014,0.8,0.002319863000593614,297.95,1.3714548648325786
51.912959858999784,0.8,0.0023184049996416434,297.95,1.3731803711600599
52.94247123900004,0.8,0.0023186139997051214,297.95,1.372932825126172
53.97186306999993,0.8,0.002298406000591058,297.95,1.397181101033187
55.00170517599963,0.8,0.0023168429997895146,297.95,1.375032573124506
56.0311349829999,0.8,0.0023160099999586237,297.95,1.376021867544117
57.060890955000104,0.8,0.0023458010000467766,297.95,1.341293629748704
58.09061877899967,0.8,0.0023083550004230347,297.95,1.3851633664363703
59.12046803599969,0.8,0.002342884999961825,297.95,1.3446345076182549
60.15035351899951,0.8,0.002315854999324074,297.95,1.3762060685413855
61.1801009640003,0.8,0.0022960639998927945,297.95,1.4000328228901628
62.20984828099972,0.8,0.0023165319998952327,297.95,1.3754018006511703
63.23982660999991,0.8,0.002315699000064342,297.95,1.3763914936413022
64.26960929699999,0.8,0.0023192409998955554,297.95,1.3721905885224779
65.2998728800003,0.8,0.002313095000317844,297.95,1.3794922227846589
66.32990332400004,0.8,0.00231564800014894,297.95,1.376452121701119
67.35979145700003,0.8,0.002315490999535541,297.95,1.3766387872108239
68.38955597799941,0.8,0.0022950749998926767,297.95,1.4012396948197279
69.41961650600024,0.8,0.002318512999408995,297.95,1.3730524445911216
70.44931900099982,0.8,0.0022899719997440116,297.95,1.4074917306784251
71.4794779140002,0.8,0.0022855979996165843,297.95,1.4128839823351584
72.50953576600023,0.8,0.0023217419993670774,297.95,1.3692359109309766
73.53954755199993,0.8,0.0023181480000857846,297.95,1.373484861044093
74.56982065899956,0.8,0.0023235650005517527,297.95,1.3670882288164217
75.59980296999947,0.8,0.0022901809998074896,297.95,1.4072348492892142
76.62981645299988,0.8,0.002299139000569994,297.95,1.3962903584875794
77.65967798800011,0.8,0.0023422109998136875,297.95,1.3454084893428604
78.68964147399947,0.8,0.0023189820003608475,297.95,1.3724971166201114
79.72017892500025,0.8,0.0023426799998560455,297.95,1.3448698468681124
80.75019345199962,0.8,0.0022910670004421263,297.95,1.4061466489998642
81.78018847400017,0.8,0.0022910149991730577,297.95,1.4062104829251094
82.81036690200017,0.8,0.0023180460002549808,297.95,1.3736057372524972
83.84034838400021,0.8,0.002288879999468918,297.95,1.408835049678258
