Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
3.9695654570000003,0.8390000000000001,0.0023799999999999997,297.775,1.3831782081538846,0.008040907087520416,101664,0.002325
5.048005486999999,0.8390000000000001,0.002382,297.7125,1.3811457057271639,0.008024340654733507,101663.5,0.002327
6.059923550999999,0.8390000000000001,0.0023799999999999997,297.775,1.3831781724377183,0.008040906879889634,101662.8,0.002325
7.061348819999999,0.8390000000000001,0.002382,297.7125,1.3811456760009477,0.008024340482026686,101662.5,0.002327
8.066072102,0.8390000000000001,0.002381,297.775,1.382016537363643,0.008031715077933243,101661.7,0.002326
9.07270084,0.8390000000000001,0.002381,297.7125,1.382306011103137,0.008033519198243142,101660.9,0.002326
10.074031676999999,0.8390000000000001,0.002382,297.7125,1.3811456076284327,0.00802434008478811,101660.2,0.002327
11.080727437,0.8390000000000001,0.002381,297.7125,1.3823059753998124,0.00803351899074687,101659.7,0.002326
12.08593317,0.8390000000000001,0.002379,297.7125,1.3846311171525911,0.008051920858659281,101659.2,0.002324
13.092273924,0.8390000000000001,0.002382,297.7125,1.3811455689817305,0.008024339860254014,101658.9,0.002327
14.097073254000001,0.8390000000000001,0.002381,297.7125,1.3823059188678257,0.008033518662201096,101657.8,0.002326
15.103678428999999,0.8390000000000001,0.002379,297.775,1.3843410730999555,0.008050112194925253,101657.2,0.002324
16.110249483,0.8390000000000001,0.002382,297.7125,1.3811454976313766,0.008024339445714445,101656.5,0.002327
17.161577363,0.8390000000000001,0.002379,297.7125,1.3846310277395688,0.008051920338703772,101656.2,0.002324
18.171989834,0.8390000000000001,0.002382,297.7125,1.381145482766296,0.008024339359349573,101656,0.002327
19.291360703,0.8390000000000001,0.002382,297.775,1.3808562223724958,0.008022537091211219,101655.8,0.002327
20.293340605,0.8390000000000001,0.002376,297.7125,1.3881297599710618,0.008079633537113821,101655.6,0.002321
21.299039756,0.8390000000000001,0.002375,297.7125,1.389298951377373,0.008088900822581497,101655.4,0.00232
22.302721409,0.8390000000000001,0.002374,297.7125,1.3904696355534312,0.008098183021769722,101655.7,0.002319
23.304406360999998,0.8390000000000001,0.002373,297.7125,1.391641791063419,0.008107480025609438,101655.7,0.002318
24.307512291,0.8390000000000001,0.002376,297.7125,1.3881297539948732,0.008079633502329311,101655.4,0.002321
25.308599180999998,0.8390000000000001,0.002375,297.7125,1.3892989334335641,0.008088900718107446,101654.8,0.00232
26.309756754,0.8390000000000001,0.002376,297.7125,1.3881297271017323,0.008079633345797314,101654.5,0.002321
27.315278243999998,0.8390000000000001,0.002376,297.7125,1.388129718137246,0.008079633293619366,101654.2,0.002321
28.319039992,0.8390000000000001,0.002373,297.7125,1.3916417401366428,0.008107479728918277,101654,0.002318
29.324858655,0.8390000000000001,0.002382,297.775,1.3808561480757884,0.00802253665956013,101653.3,0.002327
30.327688482,0.8390000000000001,0.002381,297.775,1.3820162845570212,0.008031713608724516,101653.2,0.002326
31.334173073000002,0.8390000000000001,0.002382,297.7125,1.3811453876263176,0.008024338806594283,101652.8,0.002327
32.340800722,0.8390000000000001,0.002382,297.7125,1.3811453846530968,0.008024338789320119,101652.7,0.002327
33.34732573,0.8390000000000001,0.002379,297.7125,1.3846309174562443,0.008051919697383069,101652.5,0.002324
34.353888943,0.8390000000000001,0.002382,297.7125,1.3811453578938466,0.008024338633851122,101651.8,0.002327
35.360500848,0.8390000000000001,0.002382,297.775,1.380856082691664,0.008022536279689617,101651.1,0.002327
36.367134721,0.8390000000000001,0.002382,297.7125,1.3811453222141095,0.008024338426554842,101650.6,0.002327
37.373688998,0.8390000000000001,0.002382,297.775,1.3808560559427978,0.008022536124283306,101650.2,0.002327
38.379555675,0.8390000000000001,0.0024029999999999998,297.7125,1.3571109211182697,0.007834910918526582,101650.1,0.002348
39.38287643,0.8390000000000001,0.0023799999999999997,297.7125,1.3834675112854293,0.008042710829209918,101649.3,0.002325
40.389493342,0.8390000000000001,0.0024029999999999998,297.7125,1.357110883136546,0.007834910699249426,101648.8,0.002348
41.396115704,0.8390000000000001,0.0024029999999999998,297.7125,1.357110874371395,0.00783491064864621,101648.5,0.002348
42.402707229,0.8390000000000001,0.002381,297.65,1.3825952608143341,0.008035322118741738,101648.5,0.002326
43.409271251999996,0.8390000000000001,0.0023799999999999997,297.7125,1.3834674785224332,0.008042710638744077,101648.2,0.002325
44.415778052,0.8390000000000001,0.002381,297.7125,1.3823056361762105,0.008033517019288094,101648.3,0.002326
45.42240468,0.8390000000000001,0.002381,297.775,1.382016135827504,0.008031712744369372,101648.2,0.002326
46.428927352,0.8390000000000001,0.002382,297.7125,1.3811452508521098,0.008024338011947612,101648.2,0.002327
47.435628994,0.8390000000000001,0.002382,297.7125,1.3811452508521098,0.008024338011947612,101648.2,0.002327
