Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
3.8694904680000004,0.65,0.0018349999999999998,297.5875,1.3974464032178435,0.010352418987830033,101611,0.00178
4.875575884,0.65,0.001856,297.65,1.3657158576472452,0.01003302518510673,101611,0.001801
5.87706696,0.65,0.001857,297.5875,1.3645312582341047,0.010020483982469183,101610.8,0.001802
6.910912438,0.65,0.0018349999999999998,297.5875,1.3974463881575079,0.010352418876261602,101610.5,0.00178
7.917429369000001,0.65,0.001865,297.5875,1.352849917758857,0.009903451724997386,101610.3,0.00181
8.924132326,0.65,0.0018349999999999998,297.5875,1.3974463821333316,0.010352418831633917,101610.3,0.00178
9.929938249,0.65,0.001865,297.5875,1.3528499235907845,0.00990345176768964,101610.5,0.00181
10.931586166,0.65,0.001856,297.5875,1.366002030755105,0.010035247994223551,101610,0.001801
11.935036479,0.65,0.001833,297.5875,1.4004975498310521,0.010383349663114811,101609.5,0.001778
12.941564425,0.65,0.001856,297.5875,1.3660020013114633,0.01003524777791769,101609,0.001801
13.948205743,0.65,0.0018349999999999998,297.5875,1.3974463279146827,0.010352418429976888,101608.5,0.00178
14.954834562,0.65,0.0018659999999999998,297.65,1.3511171021297543,0.009886765169695175,101608.2,0.001811
15.961499602999998,0.65,0.001857,297.5875,1.364531172939229,0.01002048335610322,101607.9,0.001802
16.968157288,0.65,0.001841,297.5875,1.388352317963302,0.01026039093535091,101607.7,0.001786
18.033826544999997,0.65,0.001857,297.5875,1.3645311611740363,0.010020483269705106,101607.5,0.001802
19.035407299,0.65,0.0018629999999999999,297.5875,1.3557560616428448,0.009932530013045818,101607.4,0.001808
20.039700415,0.65,0.0018599999999999999,297.5875,1.360132977319678,0.009976371571628704,101606.8,0.001805
21.04645439,0.65,0.001833,297.5875,1.4004974592668407,0.010383348991667813,101606.5,0.001778
22.052946951000003,0.65,0.001833,297.65,1.400204032341921,0.010381050013457857,101606.6,0.001778
23.054223354,0.65,0.0018349999999999998,297.5875,1.3974462767064182,0.01035241805062108,101606.8,0.00178
24.059679715999998,0.65,0.001841,297.5875,1.3883522970146396,0.010260390780533245,101607,0.001786
25.066316387999997,0.65,0.0018349999999999998,297.5875,1.3974462827310086,0.010352418095251833,101607,0.00178
26.072961786,0.65,0.001841,297.5875,1.3883522850438461,0.010260390692065052,101606.6,0.001786
27.156333726,0.65,0.001856,297.5875,1.3660019276998243,0.010035247237134413,101606.5,0.001801
28.159055995000003,0.65,0.0018349999999999998,297.5875,1.3974462616448378,0.010352417939043426,101606.3,0.00178
29.168845930000003,0.65,0.001857,297.5875,1.3645311199951342,0.01002048296730637,101606.1,0.001802
30.287641621999995,0.65,0.001833,297.5875,1.4004974351154817,0.01038334881260859,101605.7,0.001778
