Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
4.722819392,0.828,0.0023569999999999997,297.7125,1.373852678740562,0.008064898535458703,101617.1,0.002302
5.7929192149999995,0.828,0.002353,297.7125,1.3785276042415746,0.008102284114678504,101616.2,0.002298
6.799605033999999,0.828,0.002352,297.7125,1.379700052869259,0.008111668189511544,101615.6,0.002297
7.806130979999999,0.828,0.002353,297.7125,1.3785275656346974,0.008102283887766916,101614.9,0.002298
8.807511159999999,0.828,0.002375,297.7125,1.3531067844755367,0.007899605119651895,101613.8,0.00232
9.814133457999999,0.828,0.002353,297.7125,1.3785275121773923,0.008102283573572065,101613.1,0.002298
10.820721695,0.828,0.002353,297.7125,1.3785275092074865,0.008102283556116469,101613,0.002298
11.82395588,0.828,0.0023829999999999997,297.65,1.3443185333235,0.007829414511858892,101612.5,0.0023279999999999998
12.8863611,0.828,0.002358,297.7125,1.3726874997324816,0.008055588772572998,101611.8,0.002303
13.892723195,0.828,0.002358,297.65,1.372975079341987,0.008057397473484043,101611,0.002303
14.897953315,0.828,0.002358,297.7125,1.372687455370874,0.008055588512237803,101610.3,0.002303
15.901264956,0.828,0.002358,297.7125,1.3726874346683429,0.008055588390745418,101609.6,0.002303
16.907928311000003,0.828,0.002359,297.7125,1.3715238938563887,0.00804629452389041,101609.6,0.002304
17.914566190000002,0.828,0.002381,297.7125,1.346295725076879,0.00784555669015307,101609.3,0.002326
18.92120299,0.828,0.002358,297.7125,1.3726874198806458,0.008055588303964118,101609.1,0.002303
19.927829379000002,0.828,0.002358,297.7125,1.3726873991776258,0.008055588182468865,101608.4,0.002303
20.934463978,0.828,0.002359,297.7125,1.371523864305919,0.008046294350527202,101608.6,0.002304
21.941045129000003,0.828,0.002358,297.65,1.3729750024142136,0.00805739702202818,101608.4,0.002303
22.947633247000002,0.828,0.002358,297.7125,1.3726873843895795,0.008055588095685514,101607.9,0.002303
23.951421271,0.828,0.002359,297.7125,1.371523834754867,0.008046294177160577,101607.6,0.002304
24.958075139,0.828,0.002352,297.7125,1.3796997764216825,0.008111666564193775,101606.3,0.002297
25.964665299,0.828,0.002351,297.65,1.3811630366554348,0.00812288905998747,101605.6,0.002296
26.96984184,0.828,0.002352,297.65,1.379988792358524,0.008113487439254786,101604.4,0.002297
27.976383869000003,0.828,0.002351,297.65,1.381163006888682,0.008122888884923393,101604.6,0.002296
28.982976954,0.828,0.002358,297.65,1.3729748929332901,0.008057396379531947,101604.7,0.002303
29.984642166,0.828,0.002358,297.65,1.3729748929332901,0.008057396379531947,101604.7,0.002303
30.986973823,0.828,0.002359,297.65,1.3718111084610518,0.008048100463819778,101604.7,0.002304
31.988833989,0.828,0.0023569999999999997,297.7125,1.3738522909832274,0.008064896259214962,101604,0.002302
32.995446612,0.828,0.002358,297.7125,1.372687263122114,0.00805558738402985,101603.8,0.002303
34.001983344,0.828,0.002358,297.65,1.3729748515059976,0.008057396136413068,101603.3,0.002303
35.01151271,0.828,0.002358,297.7125,1.3726872483327293,0.008055587297238646,101603.3,0.002303
36.025382498,0.828,0.0023569999999999997,297.7125,1.373852258418903,0.008064896068053292,101602.9,0.002302
37.031977879,0.828,0.0023569999999999997,297.65,1.3741401116039924,0.008066706995075945,101603.1,0.002302
38.038508588,0.828,0.002358,297.65,1.3729748396694188,0.008057396066949302,101602.9,0.002303
39.042695598,0.828,0.0023569999999999997,297.7125,1.3738522495376015,0.008064896015917575,101602.6,0.002302
40.049193107,0.828,0.002352,297.7125,1.3796996753422008,0.008111665969917348,101602.9,0.002297
41.05580666,0.828,0.002351,297.65,1.3811629473534197,0.00812288853478491,101602.6,0.002296
42.062378088,0.828,0.002352,297.7125,1.3796996634500527,0.008111665899999863,101602.5,0.002297
43.065761414,0.828,0.002378,297.7125,1.3496945267526168,0.007872514561458738,101601.8,0.002323
44.072360649000004,0.828,0.0023769999999999998,297.65,1.3511134120206771,0.007883300062003058,101601.6,0.002322
45.097261309000004,0.828,0.002358,297.7125,1.3726871891737373,0.0080555869500653,101601.3,0.002303
46.103790016,0.828,0.002359,297.7125,1.3715236278812273,0.00804629296349872,101600.6,0.002304
47.1509647,0.828,0.0023569999999999997,297.7125,1.3738521607217018,0.008064895494543462,101599.6,0.002302
48.157561645,0.828,0.002358,297.65,1.3729747301766477,0.00805739542438354,101599.2,0.002303
49.158987372,0.828,0.002358,297.7125,1.372687118179873,0.008055586533439248,101598.9,0.002303
50.172615650000004,0.828,0.002358,297.7125,1.3726871122635667,0.008055586498719524,101598.7,0.002303
51.285602459,0.828,0.0023569999999999997,297.7125,1.37385213407591,0.00806489533812523,101598.7,0.002302
52.287611189,0.828,0.0023569999999999997,297.7125,1.37385213407591,0.00806489533812523,101598.7,0.002302
53.288524667000004,0.828,0.002359,297.7125,1.3715235717248953,0.008046292634047379,101598.7,0.002304
54.289289828,0.828,0.002358,297.65,1.3729746976232065,0.008057395233341461,101598.1,0.002303
55.290118543,0.828,0.002358,297.7125,1.3726870945145067,0.008055586394559524,101598.1,0.002303
56.291648724,0.828,0.002358,297.65,1.3729746887448728,0.008057395181238358,101597.8,0.002303
57.292492482,0.828,0.002358,297.7125,1.3726870708487677,0.008055586255677614,101597.3,0.002303
58.294024674,0.828,0.002353,297.65,1.3788158635955288,0.008104099917290148,101597.1,0.002298
59.29946618,0.828,0.002352,297.7125,1.3796994939767706,0.008111664903615881,101596.8,0.002297
60.301216052,0.828,0.002375,297.7125,1.3531062800780607,0.007899602174916913,101596.5,0.00232
