Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
3.917698371,0.5479999999999999,0.0015539999999999998,297.65,1.3846796539456268,0.01201871515138383,101679.5,0.001499
4.920275692000001,0.5479999999999999,0.001555,297.65,1.3828992733813792,0.011997539031736282,101679.0,0.0015
5.9650808280000005,0.5479999999999999,0.001555,297.65,1.3828992793335357,0.01199753908337506,101679.2,0.0015
6.988988056,0.5479999999999999,0.001555,297.7125,1.382609596771147,0.01199490400595698,101679.2,0.0015
7.990567017,0.5479999999999999,0.0015609999999999999,297.65,1.3722888388873826,0.011871566103659725,101679.2,0.001506
8.991925161000001,0.5479999999999999,0.0015609999999999999,297.65,1.3722888329808947,0.011871566052563147,101679.0,0.001506
9.993383078,0.5479999999999999,0.0015609999999999999,297.65,1.3722888300276421,0.011871566027014785,101678.9,0.001506
11.000024998,0.5479999999999999,0.0015539999999999998,297.65,1.3846796181865697,0.01201871484100307,101678.3,0.001499
12.006681139,0.5479999999999999,0.0015539999999999998,297.65,1.3846796181865697,0.01201871484100307,101678.3,0.001499
13.013303251,0.5479999999999999,0.001555,297.65,1.3828992376679483,0.01199753872189934,101677.8,0.0015
14.061996511,0.5479999999999999,0.0015539999999999998,297.65,1.3846795883867107,0.012018714582346842,101677.3,0.001499
15.06863974,0.5479999999999999,0.00156,297.65,1.3740486852179112,0.011892432939720246,101677.1,0.001505
16.070434433,0.5479999999999999,0.00156,297.65,1.3740486852179112,0.011892432939720246,101677.1,0.001505
17.077081431,0.5479999999999999,0.0015609999999999999,297.65,1.3722887561944375,0.011871565388289361,101676.4,0.001506
18.083740828,0.5479999999999999,0.0015539999999999998,297.7125,1.3843895001395667,0.012016074627968326,101676.2,0.001499
19.090384000999997,0.5479999999999999,0.001555,297.65,1.3828991811199598,0.011997538231309234,101675.9,0.0015
20.097025078999998,0.5479999999999999,0.0015539999999999998,297.65,1.3846795407057186,0.012018714168486308,101675.7,0.001499
