Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
4.93065313,1.204,0.0034189999999999997,297.5875,1.3811323647891853,0.0057668368832173396,101605.2,0.003364
5.939372475000001,1.204,0.003418,297.5875,1.38194062934188,0.005771394290773017,101605,0.003363
6.9459932460000005,1.204,0.003421,297.5875,1.3795179407345215,0.005757737074280953,101604.9,0.003366
7.979641470000001,1.204,0.00342,297.5875,1.3803247972331056,0.005762284459359868,101605,0.003365
8.985324969,1.204,0.0034189999999999997,297.5875,1.3811323618119533,0.005766836870786082,101605.1,0.003364
10.023542057,1.204,0.0034189999999999997,297.5875,1.3811323588347153,0.0057668368583548004,101605,0.003364
11.029421602000001,1.204,0.00342,297.5875,1.3803247764044613,0.005762284372408903,101604.3,0.003365
12.03588789,1.204,0.003418,297.5875,1.3819405995517544,0.005771394166360609,101604,0.003363
13.040529743,1.204,0.003418,297.5875,1.3819405935936593,0.0057713941414778355,101603.8,0.003363
14.04203996,1.204,0.0034189999999999997,297.5875,1.381132314175443,0.005766836671882638,101603.5,0.003364
15.04866194,1.204,0.003421,297.5875,1.379517893153507,0.005757736875690588,101603.3,0.003366
16.055302002999998,1.204,0.00342,297.5875,1.3803247317706873,0.005762284186081378,101602.8,0.003365
17.059269690999997,1.204,0.003421,297.65,1.379228835054179,0.005756408776654067,101602.5,0.003366
18.077551656999997,1.204,0.003418,297.5875,1.3819405429489013,0.005771393929970292,101602.1,0.003363
19.079631282999998,1.204,0.003413,297.5875,1.3859925698580757,0.005794256891143441,101602.5,0.003358
20.086193811999998,1.204,0.0034149999999999996,297.5875,1.3843696309796143,0.005785096560402905,101602.6,0.0033599999999999997
21.117268263,1.204,0.003413,297.5875,1.3859925728459372,0.005794256903634444,101602.6,0.003358
22.123751979999998,1.204,0.0034119999999999997,297.65,1.3865145501078393,0.005797507418345004,101602.5,0.0033569999999999997
23.130399721,1.204,0.0034119999999999997,297.5875,1.3868051052476913,0.005798844648542057,101602.3,0.0033569999999999997
24.133036444,1.204,0.0033889999999999997,297.5875,1.4056925294391027,0.005905781337682144,101602.1,0.0033339999999999997
25.139684685,1.204,0.00339,297.5875,1.404863346804065,0.005901074845155529,101602.5,0.003335
26.143901054999997,1.204,0.003413,297.5875,1.3859925728459372,0.005794256903634444,101602.6,0.003358
27.286650612,1.204,0.003413,297.5875,1.3859925788216436,0.005794256928616381,101602.8,0.003358
28.289611509,1.204,0.003414,297.5875,1.3851807453789837,0.005789674197476775,101602.6,0.003359
29.292397961,1.204,0.003413,297.5875,1.3859925579065686,0.005794256841179175,101602.1,0.003358
30.298098916999997,1.204,0.003413,297.5875,1.3859925310153345,0.00579425672875814,101601.2,0.003358
31.302111744,1.204,0.003414,297.5875,1.3851806886418534,0.005789673960331189,101600.7,0.003359
32.307881668,1.204,0.003391,297.5875,1.4040348159066958,0.005896373253924796,101600.2,0.003336
33.309624148,1.204,0.003414,297.5875,1.385180667738165,0.005789673872959526,101600,0.003359
34.314304887,1.204,0.003413,297.65,1.3857020953538886,0.005792920319216422,101599.7,0.003358
35.316421704,1.204,0.0033959999999999997,297.5875,1.3999034574831837,0.005872945067641417,101599.4,0.003341
36.322121945,1.204,0.003395,297.65,1.400434786019358,0.0058762652670765305,101599.4,0.00334
37.326803792999996,1.204,0.00342,297.5875,1.3803246157167093,0.005762283701604076,101598.9,0.003365
38.32915234,1.204,0.0033959999999999997,297.5875,1.39990342730251,0.0058729449410259435,101598.4,0.003341
39.335466066,1.204,0.00342,297.5875,1.3803245889337576,0.005762283589796344,101598,0.003365
40.341974283,1.204,0.00342,297.5875,1.3803246008373502,0.005762283639488913,101598.4,0.003365
41.348653649999996,1.204,0.003421,297.65,1.3792287161431427,0.005756408280361852,101598.5,0.003366
42.355249868,1.204,0.0034189999999999997,297.5875,1.3811321861448913,0.0057668361372986065,101599.2,0.003364
43.359712060999996,1.204,0.0034189999999999997,297.65,1.3808428195809561,0.005765506113664021,101599.4,0.003364
44.36445764,1.204,0.00342,297.5875,1.380324645474989,0.005762283825832571,101599.9,0.003365
45.371136101,1.204,0.00342,297.5875,1.380324645474989,0.005762283825832571,101599.9,0.003365
46.378681068,1.204,0.0034189999999999997,297.5875,1.3811322069878122,0.005766836224326995,101599.9,0.003364
47.38175792,1.204,0.00342,297.5875,1.3803246365475663,0.005762283788564279,101599.6,0.003365
48.388407025,1.204,0.0034189999999999997,297.65,1.3808428225572724,0.005765506126091191,101599.5,0.003364
49.394276894,1.204,0.003418,297.5875,1.381940474426827,0.00577139364380177,101599.8,0.003363
50.400893473,1.204,0.0034189999999999997,297.65,1.3808428463675926,0.005765506225507682,101600.3,0.003364
51.403528518,1.204,0.0034189999999999997,297.65,1.3808428672013155,0.005765506312495828,101601,0.003364
52.410215433,1.204,0.0034189999999999997,297.5875,1.3811322546276965,0.005766836423244528,101601.5,0.003364
53.414051236999995,1.204,0.00342,297.5875,1.3803247020141063,0.005762284061859974,101601.8,0.003365
54.419064857,1.204,0.0034189999999999997,297.5875,1.3811322576051395,0.005766836435676666,101601.6,0.003364
55.425756022,1.204,0.00342,297.5875,1.3803246722569391,0.005762283937636123,101600.8,0.003365
