Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B
3.6074277269999584,1.34,0.003949398000258952,293.15,1.3493589882629113
5.193378999999368,1.34,0.003927159000340907,293.15,1.3646847549454213
6.208998267999959,1.34,0.003929814999537484,293.15,1.36284071050359
7.232880288999695,1.34,0.003925543999685033,293.15,1.3658078706916126
8.256485125999461,1.34,0.003954189999603841,293.15,1.3460904506828673
9.280278661000011,1.34,0.003931741000087641,293.15,1.361505836686238
10.304077093999695,1.34,0.003951689999666996,293.15,1.347794172650664
11.328006517999711,1.34,0.0039255430001503555,293.15,1.3658085662246908
12.351946150999538,1.34,0.003956480999477208,293.15,1.3445319949801853
13.375968700999692,1.34,0.003929814000002807,293.15,1.362841403771375
14.399638808999953,1.34,0.003930803999537602,293.15,1.36215500859534
15.423546727999565,1.34,0.003928304000510252,293.15,1.3638893294633074
16.447381315999337,1.34,0.003929450000214274,293.15,1.3630939057547835
17.471345227999336,1.34,0.003931741999622318,293.15,1.3615051444372936
18.49533669399989,1.34,0.003930960000616324,293.15,1.3620468958523029
19.51933904699945,1.34,0.003951689999666996,293.15,1.347794172650664
20.543213119999564,1.34,0.003927679000298667,293.15,1.364323427535924
21.56784739899922,1.34,0.003926065000086965,293.15,1.3654454012802473
22.59163116399941,1.34,0.003929710999727831,293.15,1.3629128466225062
24.188949847999538,1.34,0.0039287209992835415,293.15,1.363599815398023
25.2053784109994,1.34,0.00392595999983314,293.15,1.3655184402470106
26.22978379199958,1.34,0.003931324999939534,293.15,1.3617939922553262
27.253815531999862,1.34,0.003950231000089843,293.15,1.3487899596180943
28.277663940999446,1.34,0.003934242000468657,293.15,1.3597753664735657
29.301256259999718,1.34,0.0039500229995610425,293.15,1.3489320126701683
30.32495290299994,1.34,0.003954293999413494,293.15,1.346019645978045
31.34869985899968,1.34,0.003931117000320228,293.15,1.3619381040309562
32.373309779999545,1.34,0.003927575000489014,293.15,1.3643956814102984
33.39725413399992,1.34,0.003932054999495449,293.15,1.3612883957009336
34.42100286599998,1.34,0.003961480999350897,293.15,1.341140123460657
35.44476430799932,1.34,0.003924501999790664,293.15,1.3665332420081222
36.47029250899959,1.34,0.003952782999476767,293.15,1.3470489078067451
37.49933927999973,1.34,0.0039276789993891725,293.15,1.36432342816777
38.52310874699924,1.34,0.003926846000467776,293.15,1.3649023153888564
39.54738972299947,1.34,0.003929606000383501,293.15,1.3629856818467745
40.57148809699993,1.34,0.003928721000193036,293.15,1.3635998147666795
41.59545267199974,1.34,0.003930232000129763,293.15,1.3625515289821801
42.61935151999933,1.34,0.003930230999685591,293.15,1.362552222659936
43.64342260699959,1.34,0.003950543999962974,293.15,1.3485762400078178
44.667647861999285,1.34,0.0039338770002359524,293.15,1.360027708552548
45.69183754599999,1.34,0.0039258560000234866,293.15,1.3655907890743253
46.71560009899986,1.34,0.0039327310005319305,293.15,1.3608204494943452
47.739234788999966,1.34,0.003929918999347137,293.15,1.3627685801115432
48.763009376999435,1.34,0.003954189999603841,293.15,1.3460904506828673
49.786892453999826,1.34,0.003931950000151119,293.15,1.3613611007442112
50.811120843000026,1.34,0.003930908999791427,293.15,1.3620822393140184
51.85446914499971,1.34,0.003927159000340907,293.15,1.3646847549454213
52.878358268999364,1.34,0.003930647999368375,293.15,1.3622631335806776
53.90220880099969,1.34,0.003930647999368375,293.15,1.3622631335806776
54.926187822999964,1.34,0.003972419000092486,293.15,1.333764670024764
55.94989512999928,1.34,0.003931221000129881,293.15,1.361866045283801
56.97384384199995,1.34,0.003929449999304779,293.15,1.3630939063857759
57.997427194999545,1.34,0.003926845999558282,293.15,1.364902316021105
59.0210979959993,1.34,0.003952679000576609,293.15,1.3471197931216545
60.04491431899987,1.34,0.003925283000171476,293.15,1.3659895070430315
61.06923121199998,1.34,0.00392705499962176,293.15,1.3647570381577983
62.09308415199939,1.34,0.0039342939999187365,293.15,1.359739422487672
63.11679047999951,1.34,0.00392752300012944,293.15,1.3644318108158877
64.14027082099983,1.34,0.003927732000192918,293.15,1.3642866080637603
65.16407402599998,1.34,0.00392595999983314,293.15,1.3655184402470106
66.18772296299994,1.34,0.003930023000066285,293.15,1.3626964548150422
67.21137252699918,1.34,0.003928774000087287,293.15,1.3635630245830193
68.23538182899938,1.34,0.003957419000471418,293.15,1.3438946993669607
69.25910368599943,1.34,0.003955543999836664,293.15,1.3451690629594528
70.28346184199927,1.34,0.0039340860002994305,293.15,1.3598832082406316
71.30724516099963,1.34,0.003950074999920616,293.15,1.348896497148061
72.33103894899978,1.34,0.003931428999749187,293.15,1.3617219449449265
73.35509497699968,1.34,0.0039253880004253006,293.15,1.3659164302788236
74.37878465499944,1.34,0.003927888000362145,293.15,1.3641782420842055
75.40261589500005,1.34,0.003930492000108643,293.15,1.3623712708101343
76.4264335959997,1.34,0.0039564290000271285,293.15,1.344567337650962
77.45016343399948,1.34,0.003931586000362586,293.15,1.3616131914230971
78.47430306199931,1.34,0.003926741999748629,293.15,1.3649746158874259
79.49838873399949,1.34,0.003926272999706271,293.15,1.3653007324807482
80.52238768899952,1.34,0.003954919000534574,293.15,1.3455942530359397
81.54651383199962,1.34,0.003954450000492216,293.15,1.3459134484664246
82.57046497800002,1.34,0.003931064999960654,293.15,1.3619741358643356
83.59474393499931,1.34,0.0039576799999849754,293.15,1.3437174519406634
84.61882898899967,1.34,0.0039337210000667255,293.15,1.3601355803409163
85.6427147229997,1.34,0.0039275760000236914,293.15,1.3643949869562009
86.66702962199997,1.34,0.003932888000235835,293.15,1.3607118045783269
87.69060504799927,1.34,0.003926586000488896,293.15,1.365083076142442
88.71468755599926,1.34,0.003958772999794746,293.15,1.3429755654162343
89.73847017099979,1.34,0.003932678999262862,293.15,1.3608564376124777
90.76232065199929,1.34,0.003929866999897058,293.15,1.3628046442763504
91.78617139499966,1.34,0.003930126999875938,293.15,1.3626243358749641
92.81053406299998,1.34,0.003925441000319552,293.15,1.3658795463018947
93.83463303600001,1.34,0.003927472000214038,293.15,1.3644672465153511
94.8584897719993,1.34,0.0039259610002773115,293.15,1.3655177443028628
95.88242708300004,1.34,0.00395710699922347,293.15,1.3441066286139036
96.90623423899979,1.34,0.003926585999579402,293.15,1.3650830767748159
97.92999853299989,1.34,0.00393252300000313,293.15,1.3609644073853626
98.95411975199931,1.34,0.003923772999769426,293.15,1.3670410671575606
99.97808076599995,1.34,0.003929918999347137,293.15,1.3627685801115432
101.0018697509995,1.34,0.0039277839996429975,293.15,1.3642504850571087
102.02582383999925,1.34,0.003955960999519448,293.15,1.3448854881171326
103.0496677759993,1.34,0.003929034000066167,293.15,1.363382565657304
104.07367587799945,1.34,0.003953043999899819,293.15,1.3468710353984228
105.09746617099972,1.34,0.003952105999815103,293.15,1.3475104489516345
106.12143906799975,1.34,0.003930595999918296,293.15,1.3622991776830866
107.14541071599979,1.34,0.003929449999304779,293.15,1.3630939063857759
108.17038907699953,1.34,0.0039337210000667255,293.15,1.3601355803409163
109.19425333299932,1.34,0.003934659000151441,293.15,1.3594871606344183
110.21843112999977,1.34,0.003952471999582485,293.15,1.3472609009845742
111.24213195299944,1.34,0.003929763000087405,293.15,1.362876777531731
112.2561989399992,1.34,0.0039326800006165286,293.15,1.3608557445998706
113.27993622399936,1.34,0.003930284000489337,293.15,1.3625154742336083
114.30393585000002,1.34,0.00393226300002425,293.15,1.3611443864027493
115.32805886299957,1.34,0.0039275760000236914,293.15,1.3643949869562009
116.35232729199925,1.34,0.0039272109997909865,293.15,1.3646486161247728
117.37665994100007,1.34,0.003931428999749187,293.15,1.3617219449449265
118.4005931669999,1.34,0.003932679999707034,293.15,1.3608557452293095
119.42463764399963,1.34,0.003950909000195679,293.15,1.3483270781545253
120.44863290299963,1.34,0.003954970999984653,293.15,1.3455588698681702
121.4726786329993,1.34,0.0039276799998333445,293.15,1.3643227331369894
122.49714243299968,1.34,0.003957470999921497,293.15,1.3438593832136776
123.52107019699997,1.34,0.003931273000489455,293.15,1.361830017739709
124.54521582599955,1.34,0.003951012000470655,293.15,1.3482567790769415
125.56945963199996,1.34,0.003928878000806435,293.15,1.363490836208529
126.59350276399982,1.34,0.003952887999730592,293.15,1.3469773456482887
127.61753558500004,1.34,0.0039288259995373664,293.15,1.3635269303104753
128.64169345799928,1.34,0.00393127299957996,293.15,1.3618300183698242
129.66618174699943,1.34,0.0039479920005760505,293.15,1.350320254716475
130.690049156,1.34,0.003969606000282511,293.15,1.33565564314341
131.71429817899934,1.34,0.003956324999307981,293.15,1.3446380284096995
132.7383210579992,1.34,0.003927159000340907,293.15,1.3646847549454213
133.7625295629996,1.34,0.003960127000027569,293.15,1.3420573734657923
134.78712572199947,1.34,0.0039274709997698665,293.15,1.3644679416565648
135.81113740799992,1.34,0.003935024000384146,293.15,1.3592349689749157
136.8355653939998,1.34,0.003956480999477208,293.15,1.3445319949801853
137.85991515299975,1.34,0.003932575999897381,293.15,1.3609277238051276
138.88406845600002,1.34,0.0039565340002809535,293.15,1.3444959731494155
139.90832957199927,1.34,0.003953878000174882,293.15,1.3463028983214405
140.93272105300002,1.34,0.003928565000023809,293.15,1.363708111829534
141.95706206699924,1.34,0.003928617000383383,293.15,1.3636720111646703
142.98114381399955,1.34,0.00393200300004537,293.15,1.361324401124143
144.00549149699964,1.34,0.0039259610002773115,293.15,1.3655177443028628
145.0296093909992,1.34,0.003929918999347137,293.15,1.3627685801115432
146.05399077499987,1.34,0.003954502999476972,293.15,1.34587737234341
147.07846585699917,1.34,0.003934033999939857,293.15,1.3599191585568526
148.10267031700005,1.34,0.003932628000256955,293.15,1.360891733488674
149.12709899499987,1.34,0.0039307529996222,293.15,1.3621903556348918
150.15154975799942,1.34,0.003959242000746599,293.15,1.3426574138544858
151.175871722,1.34,0.0039288259995373664,293.15,1.3635269303104753
152.2001454049996,1.34,0.003930700999262626,293.15,1.3622263974792643
153.2245863799999,1.34,0.003935491999982332,293.15,1.3589117140445128
154.24875095299922,1.34,0.003927939999812224,293.15,1.3641421233813436
