Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
6.842280293,0.87,0.002019,296.8375,2.0705799361411175,0.02302729065056151,101390
8.298473613999999,0.87,0.0025009999999999998,296.775,1.349674242558208,0.013721762253386933,101407
9.572421352,0.87,0.002502,296.775,1.3485931889350276,0.013708616319964539,101355
10.982459362,0.87,0.002451,296.775,1.405299017034184,0.014401909480830538,101341
12.363641605999998,0.87,0.0025,296.775,1.35075170889675,0.013734876892265978,101353
13.742712222999998,0.87,0.0017059999999999998,296.775,2.900665909570842,0.034894969288418815,101368
15.125298168,0.87,0.002499,296.775,1.3518342970512522,0.01374804879646701,101382
16.500308909,0.87,0.0024749999999999998,296.8375,1.3778886244536384,0.01406636383044149,101382
17.899079267,0.87,0.002206,296.8375,1.7344174058618578,0.01856056231499838,101390
19.293550750999998,0.87,0.002499,296.8375,1.3515500333180157,0.013745037996092292,101390
20.640463935,0.87,0.0025,296.8375,1.3504691938311668,0.013731884423762039,101394
22.023021518,0.87,0.0025199999999999997,296.8375,1.329118510560312,0.013472591478909389,101400
23.40173562,0.87,0.002495,296.8375,1.355887735798656,0.013797850256567205,101403
24.757862144,0.87,0.001384,296.8375,4.406488902556729,0.059019039653588755,101405
26.181749055,0.87,0.0024749999999999998,296.8375,1.3778895646021612,0.014066373428075828,101402
27.540915455999997,0.87,0.002499,296.775,1.3518349427493712,0.013748055363166246,101396
28.925905173,0.87,0.0024749999999999998,296.8375,1.3778892825965134,0.014066370549182736,101396
30.300518714000003,0.87,0.002495,296.8375,1.3558875045532992,0.013797847903357039,101398
31.647236136999997,0.87,0.0024679999999999997,296.8375,1.3857165948676122,0.01416215679192332,101396
33.068583409,0.87,0.0023309999999999997,296.8375,1.5533895314531152,0.016245715175285787,101409
34.44355860100001,0.87,0.0024749999999999998,296.8375,1.377890363437118,0.014066381583091368,101419
35.837333072999996,0.87,0.00208,296.8375,1.9509154955432895,0.021413101318342374,101423
37.295834185000004,0.87,0.0025269999999999997,296.8375,1.3217662988004792,0.01338353651069434,101425
38.581440423000004,0.87,0.0024749999999999998,296.8375,1.3778904574001105,0.014066382542325383,101421
39.960155021999995,0.87,0.0024259999999999998,296.8375,1.4341131465201844,0.014757373917786995,101415
41.344889136999996,0.87,0.002519,296.8375,1.3301745845061075,0.013485391820630433,101413
42.72018916099999,0.87,0.002519,296.8375,1.330174947363986,0.013485395499305941,101421
44.125136071,0.87,0.00245,296.8375,1.4061545247170448,0.014412893926188892,101429
45.481513242000005,0.87,0.002498,296.8375,1.3526342469072135,0.013758231081402159,101431
46.859117350999995,0.87,0.0018139999999999999,296.8375,2.565019382939328,0.029961764209745827,101429
48.30456560499999,0.87,0.0024449999999999997,296.8375,1.4119116447260907,0.014483688709703332,101431
49.620576752999995,0.87,0.0025009999999999998,296.8375,1.3493910769706183,0.013718763718661662,101429
51.010420477,0.87,0.002379,296.8375,1.491338449001394,0.015467683803255344,101421
