Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error
1.5045900519999122,1.52,0.004356792999715253,295.12050781249997,1.417175207168235,0.012028037806828944
3.256391490000169,1.52,0.004356585000095947,295.12265625,1.4173002151059697,0.012029095802134297
4.34374006500002,1.52,0.004387574000247696,295.125,1.3973393175888715,0.011857548533364988
5.446745667999494,1.52,0.004360283000096388,295.1265625,1.414878453973078,0.012008252785240004
6.54951741900004,1.52,0.004360490999715694,295.1228515625,1.41476126434858,0.01200727387953898
7.652985154999442,1.52,0.004386271999464952,295.12343749999997,1.3981764027062455,0.0118647526753561
8.757665955999983,1.52,0.0043550749996938976,295.11953124999997,1.41829822197729,0.012037696981222944
9.876542805999634,1.52,0.004357574000096065,295.1201171875,1.416669132135168,0.012023691379048592
10.980872932000239,1.52,0.004355906999990111,295.11855468749997,1.4177611608642542,0.012033088646786037
12.085488577999968,1.52,0.004351063999820326,295.1201171875,1.4209115039965758,0.012060152864586332
13.190086931999758,1.52,0.00445059499998024,295.1189453125,1.3580743486199813,0.011520311321118444
14.29534595899986,1.52,0.0043538250001802226,295.1220703125,1.419100527141811,0.012044573089894643
15.400246602999687,1.52,0.004355803999715135,295.12128906249995,1.417815075782796,0.012033531169023191
16.50534604800032,1.52,0.00435481400018034,295.1220703125,1.4184560307056315,0.012039033908781582
17.613785262999954,1.52,0.004355387000032351,295.12265625,1.4180800122927515,0.012035797738895158
18.732197950999762,1.52,0.004355177999968873,295.12343749999997,1.4182123653703578,0.012036929290748828
19.824330452999675,1.52,0.004357314000117185,295.1248046875,1.4168156980590312,0.012024915303919389
20.93428851199951,1.52,0.0043555429992920836,295.1228515625,1.4179774950484583,0.012034915165107452
22.03022557300028,1.52,0.004381063999971957,295.1255859375,1.4014923465049491,0.011893228483120022
23.124365405999924,1.52,0.0043541889999687555,295.12226562499995,1.4188623312314097,0.012042524398515614
24.242492419999508,1.52,0.004378512000585033,295.12343749999997,1.4031367462488349,0.011907374532199125
25.360517768000136,1.52,0.004357575000540237,295.12421874999995,1.4166487931327132,0.012023485329955796
26.4785299389996,1.52,0.0043540850001591025,295.1228515625,1.4189272955702306,0.012043078270024973
27.598101214999588,1.52,0.004350960000010673,295.123828125,1.4209615644898657,0.01206055477103472
28.70939041099973,1.52,0.00438028300050064,295.125,1.4019949435359502,0.011897551534758143
29.818492331000016,1.52,0.0043620540000119945,295.12812499999995,1.4137223172811906,0.011998305001029266
30.935573468000257,1.52,0.0043539810003494495,295.12832031249997,1.4189687876926043,0.01204339314884886
32.05424089600001,1.52,0.004348876999756612,295.12812499999995,1.4223023904758678,0.012072046176674392
33.1650105130002,1.52,0.00435955400007515,295.125,1.4153591758922983,0.012012396074674914
34.27691491499991,1.52,0.004349658000137424,295.12812499999995,1.4217916749288781,0.012067656614211105
35.38803296799961,1.52,0.004349085000285413,295.12929687499997,1.4221606998623606,0.012070819392073988
36.499267895999765,1.52,0.004353564000666665,295.13046875,1.4192302968286024,0.01204562431686198
37.61092886200004,1.52,0.004352574000222376,295.127734375,1.4198891382271945,0.012051307693870713
38.72279394199995,1.52,0.004374866000034672,295.13046875,1.405442976568017,0.011927138662349197
39.83815430999948,1.52,0.004380646999379678,295.13203124999995,1.401728567013162,0.011895209633377821
40.951484223999614,1.52,0.004358148000392248,295.12832031249997,1.4162566190166535,0.01202008362371089
42.06392096699983,1.52,0.0043550749996938976,295.130859375,1.4182437828732941,0.012037142704762461
43.17680973899951,1.52,0.004355594999651657,295.130859375,1.417905164299158,0.012034232460209583
44.29000788299982,1.52,0.004354710000370687,295.1296875,1.4184871714845377,0.012039243445821047
45.40310420500009,1.52,0.004352418000053149,295.13105468749995,1.4199749485864137,0.012052019854780376
46.5161185500001,1.52,0.004355490999842004,295.12910156249995,1.4179813237527732,0.012034900412237474
47.62942606900015,1.52,0.0043603350004559616,295.12910156249995,1.4148325349101305,0.012007838831796215
48.74347467699954,1.52,0.004353823999736051,295.13398437499995,1.419043892590869,0.012043995423656856
49.858221614000286,1.52,0.004352418999587826,295.130859375,1.4199752361053537,0.012052023817215856
50.9727564169998,1.52,0.004352210000433843,295.13027343749997,1.420114437157716,0.012053224680817756
52.08740861499973,1.52,0.004385907000141742,295.132421875,1.3983665573595456,0.011866318939192216
53.20269502799965,1.52,0.004357417999926838,295.1318359375,1.416714314985078,0.012023990413986026
54.32180662300016,1.52,0.004356116000053589,295.1314453125,1.4175632014977464,0.012031289020447283
55.447318695999456,1.52,0.00435606400060351,295.1298828125,1.4176045504832806,0.012031656301522125
