Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
2.3171172639999997,1.204,0.0034119999999999997,297.5875,1.386805598456314,0.005798846710865142,101618.8,0.0033569999999999997
3.348219057,1.204,0.003413,297.65,1.3857026478068173,0.005792922628742985,101618.2,0.003358
4.352477362,1.204,0.003418,297.5875,1.3819409957124915,0.005771395820845446,101617.3,0.003363
5.386640665,1.204,0.00342,297.65,1.38003592097527,0.005760956801189153,101616.0,0.003365
6.39476868,1.204,0.0034189999999999997,297.65,1.3808432897663245,0.0057655080768538765,101615.2,0.003364
7.401432680000001,1.204,0.00342,297.5875,1.3803250739292996,0.005762285614451902,101614.3,0.003365
8.404705518,1.204,0.003421,297.65,1.3792291709273052,0.00575641017846859,101613.8,0.003366
9.411247022,1.204,0.003418,297.5875,1.3819408825342856,0.005771395348179662,101613.5,0.003363
10.419963509,1.204,0.0034189999999999997,297.5875,1.3811326029487778,0.005766837877638697,101613.2,0.003364
11.426643792,1.204,0.0034189999999999997,297.5875,1.3811325850881089,0.005766837803062526,101612.6,0.003364
12.433294751,1.204,0.0034189999999999997,297.65,1.3808432034774283,0.005765507716567281,101612.3,0.003364
13.439936797000001,1.204,0.00342,297.65,1.3800358050001185,0.005760956317051148,101612.1,0.003365
14.446489471,1.204,0.003418,297.5875,1.3819408318991917,0.0057713951367124785,101611.8,0.003363
15.453164785999999,1.204,0.003421,297.5875,1.3795181340169937,0.0057577378809900385,101611.4,0.003366
16.45974537,1.204,0.00342,297.65,1.3800357693136662,0.005760956168078134,101610.9,0.003365
17.461192347,1.204,0.0034189999999999997,297.5875,1.3811325344817338,0.005766837591758586,101610.9,0.003364
18.467639289,1.204,0.0034189999999999997,297.5875,1.3811325195971842,0.005766837529609025,101610.4,0.003364
19.480269097,1.204,0.0034189999999999997,297.65,1.380843138013603,0.005765507443232706,101610.1,0.003364
21.494252698,1.204,0.003418,297.65,1.3816512333071989,0.005770063825142477,101609.9,0.003363
22.497489136,1.204,0.0034189999999999997,297.5875,1.3811324957816002,0.005766837430168456,101609.6,0.003364
23.501867055,1.204,0.0034189999999999997,297.5875,1.3811324957816002,0.005766837430168456,101609.6,0.003364
24.520323251,1.204,0.0034189999999999997,297.5875,1.381132474942656,0.005766837343156671,101608.9,0.003364
25.555760466,1.204,0.003421,297.65,1.379229025292375,0.005756409570640382,101608.9,0.003366
26.56228768,1.204,0.00342,297.5875,1.3803249132731568,0.005762284943779031,101608.9,0.003365
27.568915054,1.204,0.003418,297.65,1.3816511945999064,0.0057700636634927475,101608.6,0.003363
28.593107507,1.204,0.0034189999999999997,297.5875,1.3811324570804755,0.005766837268574188,101608.3,0.003364
30.606357129000003,1.204,0.003418,297.5875,1.3819406978569446,0.005771394576912265,101607.3,0.003363
32.615719603,1.204,0.00342,297.5875,1.3803248240123691,0.005762284571152204,101605.9,0.003365
33.635934623,1.204,0.00342,297.5875,1.3803247972331056,0.005762284459359868,101605.0,0.003365
34.642573458,1.204,0.003421,297.65,1.3792288945061881,0.005756409024785528,101604.5,0.003366
35.649147546,1.204,0.00342,297.5875,1.3803247764044613,0.005762284372408903,101604.3,0.003365
36.654415902000004,1.204,0.003421,297.5875,1.379517913970385,0.005757736962574642,101604.0,0.003366
37.655784823,1.204,0.0034189999999999997,297.5875,1.3811323201300887,0.00576683669674591,101603.7,0.003364
38.662423788,1.204,0.003421,297.5875,1.3795178842318998,0.005757736838454198,101603.0,0.003366
39.710027829,1.204,0.00342,297.5875,1.3803247317706873,0.005762284186081378,101602.8,0.003365
40.716701983,1.204,0.0034149999999999996,297.5875,1.384369622026507,0.00578509652298906,101602.3,0.0033599999999999997
41.723197187000004,1.204,0.003413,297.65,1.3857021580748785,0.005792920581421191,101601.8,0.003358
42.729895638,1.204,0.003414,297.5875,1.3851806856556301,0.005789673947849598,101600.6,0.003359
43.736577556,1.204,0.003414,297.5875,1.3851806766969241,0.005789673910404673,101600.3,0.003359
44.743181345,1.204,0.003414,297.5875,1.3851806707244243,0.005789673885441268,101600.1,0.003359
45.749838888,1.204,0.003414,297.5875,1.38518066176563,0.005789673847995973,101599.8,0.003359
46.751188837,1.204,0.0034149999999999996,297.65,1.3840794846752174,0.005783762001531563,101599.4,0.0033599999999999997
47.754202258,1.204,0.0034149999999999996,297.65,1.3840794846752174,0.005783762001531563,101599.4,0.0033599999999999997
48.756226508,1.204,0.0034119999999999997,297.65,1.386514463442872,0.005797507055968143,101599.6,0.0033569999999999997
49.762745255,1.204,0.0034119999999999997,297.65,1.386514454477249,0.005797507018479703,101599.3,0.0033569999999999997
50.769415414,1.204,0.0034149999999999996,297.5875,1.3843695205542605,0.005785096098950039,101598.9,0.0033599999999999997
51.776084107,1.204,0.003413,297.5875,1.3859924473506724,0.005794256378991082,101598.4,0.003358
52.780432316,1.204,0.0034149999999999996,297.5875,1.3843695026466893,0.005785096024116681,101598.3,0.0033599999999999997
53.7904554,1.204,0.003413,297.65,1.3857020326303078,0.005792920057000823,101597.6,0.003358
54.797151477,1.204,0.003414,297.5875,1.3851805930797867,0.0057896735609080565,101597.5,0.003359
55.893332615,1.204,0.0034119999999999997,297.5875,1.386804949779065,0.005798843998459066,101597.1,0.0033569999999999997
56.899998106,1.204,0.003413,297.5875,1.385992399540225,0.005794256179115541,101596.8,0.003358
57.906663323000004,1.204,0.003413,297.5875,1.3859923905755982,0.0057942561416381745,101596.5,0.003358
58.913361683,1.204,0.0034189999999999997,297.5875,1.3811321057480785,0.0057668358016064476,101596.5,0.003364
59.920046837,1.204,0.0034189999999999997,297.5875,1.3811321057480785,0.0057668358016064476,101596.5,0.003364
60.924532263,1.204,0.003421,297.65,1.379228656684115,0.005756408032201097,101596.5,0.003366
