Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
3.3412746119999994,0.75,0.002107,297.025,1.4120338685674516,0.016709431481548263,101374
4.8165109479999995,0.75,0.002082,296.9625,1.4464523399176867,0.017199286291038725,101374
6.103965002000001,0.75,0.0020829999999999998,296.9625,1.4450638568346912,0.01717944420554675,101374
7.4863882419999985,0.75,0.0020829999999999998,297.025,1.444759687885869,0.0171757001696112,101372
8.857761469000001,0.75,0.002107,296.9625,1.4123309548638616,0.016713072171993196,101372
10.288261140000001,0.75,0.002107,297.025,1.4120337721867167,0.01670943034101805,101372
11.587831670000002,0.75,0.0020829999999999998,297.025,1.4447597865003687,0.017175701341967466,101374
13.006662448000002,0.75,0.002107,297.025,1.4120338685674516,0.016709431481548263,101374
14.380243222999999,0.75,0.0020829999999999998,297.025,1.4447597865003687,0.017175701341967466,101374
15.767984440000001,0.75,0.0020829999999999998,297.025,1.4447597865003687,0.017175701341967466,101374
17.13818931,0.75,0.0020829999999999998,296.9625,1.4450638568346912,0.01717944420554675,101374
18.52440695,0.75,0.002082,296.9625,1.446452241187659,0.017199285117072624,101372
20.105851877,0.75,0.002107,296.9625,1.4123308584590417,0.016713071031169435,101370
21.365904684,0.75,0.002081,296.9625,1.4478426274853051,0.01721915944902674,101370
22.684845739000004,0.75,0.002107,296.9625,1.4123308584590417,0.016713071031169435,101370
24.163389259999995,0.75,0.002107,296.9625,1.4123309548638616,0.016713072171993196,101372
25.505884156,0.75,0.0020829999999999998,296.9625,1.4450637581994368,0.017179443032935005,101372
26.995954073,0.75,0.0020829999999999998,297.025,1.4447597865003687,0.017175701341967466,101374
28.232119529000002,0.75,0.0020829999999999998,297.025,1.4447597865003687,0.017175701341967466,101374
29.561277607,0.75,0.002108,297.025,1.410694592043614,0.016690406903739907,101376
30.971415940999997,0.75,0.002108,297.025,1.4106943994687824,0.016690404625321658,101372
32.31845247,0.75,0.0020829999999999998,296.9625,1.4450638568346912,0.01717944420554675,101374
33.701330053,0.75,0.002081,297.025,1.4475381700542478,0.01721541033267676,101374
35.08132133,0.75,0.0020829999999999998,296.9625,1.4450638568346912,0.01717944420554675,101374
36.471359209,0.75,0.0020829999999999998,296.9625,1.4450637581994368,0.017179443032935005,101372
37.850184635,0.75,0.0020829999999999998,296.9625,1.4450636595602944,0.01717944186027704,101370
39.239059575,0.75,0.0020829999999999998,296.9625,1.4450635609172624,0.017179440687572833,101368
40.604030415,0.75,0.0020829999999999998,297.025,1.444759589267482,0.017175698997208715,101370
41.986835074,0.75,0.0020829999999999998,296.9625,1.4450637581994368,0.017179443032935005,101372
43.365476299,0.75,0.002108,297.025,1.4106943994687824,0.016690404625321658,101372
44.743217504,0.75,0.001591,296.9625,2.476995337916365,0.03312473569009355,101372
46.138231895,0.75,0.0020829999999999998,297.025,1.4447597865003687,0.017175701341967466,101374
47.468044254,0.75,0.002107,296.9625,1.4123311476621008,0.016713074453505807,101376
48.88696256,0.75,0.002107,297.025,1.4120338685674516,0.016709431481548263,101374
50.288404744,0.75,0.0020829999999999998,296.9625,1.4450638568346912,0.01717944420554675,101374
51.640996146,0.75,0.002081,296.9625,1.4478428251390763,0.017219161799718545,101374
53.019782494,0.75,0.002081,297.025,1.4475380712501047,0.017215409157610086,101372
54.428623682,0.75,0.002082,296.9625,1.446452241187659,0.017199285117072624,101372
55.784664449999994,0.75,0.002082,296.9625,1.446452241187659,0.017199285117072624,101372
57.16230915999999,0.75,0.002087,296.9625,1.4395301639349047,0.017100412132755226,101380
58.544915573,0.75,0.002081,297.025,1.4475390591162784,0.017215420906192533,101392
59.929948214999996,0.75,0.002082,297.025,1.4461497042009617,0.017195559661776338,101409
61.302135597,0.75,0.002082,297.025,1.4461504931905256,0.017195569043320365,101425
62.692574723999996,0.75,0.0020829999999999998,297.025,1.4447620042992353,0.017175727707769813,101419
64.064078474,0.75,0.002082,296.9625,1.4464540670633181,0.01719930682795609,101409
65.444948957,0.75,0.0020829999999999998,296.9625,1.4450653851840318,0.01717946237511905,101405
66.78890253899999,0.75,0.002082,297.025,1.44614940826574,0.017195556142934724,101403
68.289666889,0.75,0.002082,296.9625,1.4464537217294922,0.017199302721705802,101402
69.581576181,0.75,0.002082,297.025,1.446149161626325,0.017195553210248873,101398
70.92180852199999,0.75,0.002081,297.025,1.4475392566427887,0.017215423255353333,101396
