Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
1.5760300000000003,1.68,0.004783,295.5,1.3829826584042837,0.006725882406855239,101156.9
2.587564036,1.68,0.0048,295.48999999999995,1.3732399558873583,0.0066776304193886145,101152.3
3.5951231329999995,1.68,0.0048,295.48999999999995,1.3732399558873583,0.0066776304193886145,101153.3
4.606660006,1.68,0.004778,295.5,1.3858817314390024,0.006740264434126319,101154.1
5.706474749,1.68,0.004778,295.5,1.3858817314390024,0.006740264434126319,101155.1
6.71156468,1.68,0.004807,295.51,1.36914646924582,0.006657180732613695,101155.6
7.718184675,1.68,0.004801,295.5,1.3726208866171095,0.006674485906181205,101155.9
8.724799829,1.68,0.004784,295.5,1.3824039343195806,0.006723011517736997,101155.9
9.727966576,1.68,0.004801,295.5,1.3726208866171095,0.006674485906181205,101154.3
10.732524681,1.68,0.004778999999999999,295.5,1.3853011888029112,0.006737384345884862,101151.9
11.739142651999998,1.68,0.004801,295.5,1.3726208866171095,0.006674485906181205,101154.3
12.740978342999998,1.68,0.004778,295.51,1.3858348334750947,0.006739956994018387,101156.4
13.74306146,1.68,0.004808,295.51,1.3685763885749136,0.00665435358669508,101152.3
14.749684649999999,1.68,0.004801,295.48999999999995,1.3726673389805268,0.0066747903870122685,101155.1
15.753911868,1.68,0.004778,295.5,1.3858817314390024,0.006740264434126319,101150.5
16.760235647,1.68,0.004778999999999999,295.48999999999995,1.3853480702942917,0.006737691681460176,101153.6
17.766836889,1.68,0.004801,295.48999999999995,1.3726673389805268,0.0066747903870122685,101152.1
18.773403942,1.68,0.004785,295.48999999999995,1.3818723369026487,0.0067204490167873275,101151
19.78000383,1.68,0.0048,295.48999999999995,1.3732399558873583,0.0066776304193886145,101157.1
20.785996695,1.68,0.004785,295.48999999999995,1.3818723369026487,0.0067204490167873275,101152.3
21.790060476,1.68,0.004803,295.47999999999996,1.3715695947522784,0.00666941999648289,101154.8
22.801046683,1.68,0.004777,295.47999999999996,1.386556483469832,0.006743761587267227,101153.8
23.812679691,1.68,0.0048,295.48999999999995,1.3732399558873583,0.0066776304193886145,101160.3
24.82037371,1.68,0.004777,295.48999999999995,1.3865095594966528,0.006743453963989071,101158
