Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
5.491665340000001,0.9440000000000001,0.0026579999999999998,298.5875,1.4001112055521943,0.013269519172935647,101789.7,0.002603
6.519575119000001,0.9440000000000001,0.002657,298.5875,1.4011653076085167,0.013281493404368084,101789.7,0.002602
7.526153953,0.9440000000000001,0.002663,298.5875,1.394858492485897,0.013209883589873827,101789.6,0.002608
8.551075262,0.9440000000000001,0.002663,298.5875,1.3948584895000113,0.013209883561596261,101789.5,0.002608
9.55749652,0.9440000000000001,0.002655,298.5875,1.403277062038596,0.013305488976194406,101788.9,0.0026
10.560300947,0.9440000000000001,0.002657,298.5875,1.4011652776144459,0.013281493120057553,101788.7,0.002602
11.566831607000001,0.9440000000000001,0.002663,298.5875,1.3948584417250396,0.01320988310914763,101787.9,0.002608
12.573439195,0.9440000000000001,0.002662,298.5875,1.3959065893886111,0.013221778641068589,101787,0.002607
13.579970400999999,0.9440000000000001,0.002656,298.5875,1.40222047744423,0.013293482238931847,101785.6,0.002601
14.581475525,0.9440000000000001,0.002656,298.5875,1.4022204504270865,0.013293481982801001,101784.7,0.002601
15.583942813999998,0.9440000000000001,0.002662,298.5875,1.39590647881826,0.013221777593765914,101783.3,0.002607
16.586786445,0.9440000000000001,0.002662,298.525,1.3961980656993165,0.013224661825533125,101782.4,0.002607
17.593206635999998,0.9440000000000001,0.002655,298.525,1.4035699902179908,0.013308389459888426,101781.4,0.0026
18.599789955,0.9440000000000001,0.002656,298.5875,1.4022203303451142,0.013293480844386899,101780.7,0.002601
19.606373759999997,0.9440000000000001,0.002663,298.5875,1.3948581998412075,0.01320988081840826,101779.8,0.002608
20.651517999,0.9440000000000001,0.002662,298.5875,1.395906368239875,0.01322177654638714,101779.6,0.002607
21.655138254999997,0.9440000000000001,0.002657,298.5875,1.4011649596410758,0.013281490106022595,101778.1,0.002602
22.661642999,0.9440000000000001,0.002656,298.5875,1.4022202402774442,0.013293479990517632,101777.7,0.002601
23.664675963,0.9440000000000001,0.002656,298.5875,1.4022202282680205,0.013293479876664594,101777.3,0.002601
24.676701774,0.9440000000000001,0.002662,298.5875,1.3959062875424673,0.013221775782035665,101776.9,0.002607
25.682770421999997,0.9440000000000001,0.002655,298.525,1.4035698399283458,0.01330838803486998,101776.4,0.0026
26.686563925,0.9440000000000001,0.002655,298.5875,1.4032766744805518,0.01330548530147512,101776,0.0026
27.735564844000002,0.9440000000000001,0.002655,298.525,1.4035698128746426,0.0133083877783518,101775.5,0.0026
28.74137384,0.9440000000000001,0.002662,298.5875,1.3959062277638519,0.013221775215823265,101774.9,0.002607
29.747806837999995,0.9440000000000001,0.002662,298.5875,1.3959062098298092,0.013221775045955207,101774.3,0.002607
30.748676410999998,0.9440000000000001,0.002656,298.5875,1.402220117176379,0.013293478823481598,101773.6,0.002601
31.750708410999998,0.9440000000000001,0.002656,298.5875,1.4022201081685952,0.013293478738085032,101773.3,0.002601
32.75725147,0.9440000000000001,0.002662,298.5875,1.3959061889064923,0.013221774847773276,101773.6,0.002607
33.763776541,0.9440000000000001,0.002662,298.5875,1.3959061799392682,0.013221774762837325,101773.3,0.002607
34.770439005,0.9440000000000001,0.002656,298.5875,1.402220147201943,0.013293479108133199,101774.6,0.002601
35.777079984,0.9440000000000001,0.002655,298.525,1.4035698128746426,0.0133083877783518,101775.5,0.0026
36.783105207999995,0.9440000000000001,0.002663,298.5875,1.3948581132314681,0.013209879998178409,101776.9,0.002608
37.784972777,0.9440000000000001,0.002662,298.5875,1.3959063323748888,0.013221776206680379,101778.4,0.002607
