Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
1.57222535,0.55,0.001521,295.57,1.4655110246136644,0.016700975712117937,101201.5
2.5757407189999997,0.55,0.001526,295.57,1.4559135317282286,0.01658867621552892,101199
3.5877444890000003,0.55,0.001521,295.57,1.4655110246136644,0.016700975712117937,101200.1
4.595269088999999,0.55,0.001521,295.57,1.4655110246136644,0.016700975712117937,101198.3
5.602885438,0.55,0.001526,295.57,1.4559135317282286,0.01658867621552892,101204.6
6.610419885,0.55,0.0015199999999999999,295.56,1.467491546899262,0.016724222013490914,101201.1
7.618037853,0.55,0.001526,295.57,1.4559135317282286,0.01658867621552892,101201.3
8.625657527000001,0.55,0.001524,295.57,1.4597411945107346,0.016633459921105584,101203.6
9.633379323,0.55,0.001519,295.56,1.4694262997970704,0.016746865187469186,101199.8
10.638162579,0.55,0.001526,295.56,1.4559627912197606,0.01658932081056181,101201.1
11.644437939,0.55,0.0015249999999999999,295.56,1.457874804843206,0.016611690928780152,101201.3
12.652016206999999,0.55,0.001519,295.54999999999995,1.469476018162823,0.016747515932976728,101200.5
13.659678129,0.55,0.001526,295.56,1.4559627912197606,0.01658932081056181,101199
14.667388418999998,0.55,0.0015199999999999999,295.56,1.467491546899262,0.016724222013490914,101203.6
15.674978020999998,0.55,0.0015199999999999999,295.54999999999995,1.4675411998022194,0.01672487188211421,101203
16.682396823999998,0.55,0.0015509999999999999,295.54999999999995,1.4094054922767243,0.016045034475738424,101204.5
17.690038083999998,0.55,0.001519,295.54999999999995,1.469476018162823,0.016747515932976728,101203.5
18.697607035,0.55,0.0015199999999999999,295.54999999999995,1.4675411998022194,0.01672487188211421,101202.3
19.705239974999998,0.55,0.001526,295.53999999999996,1.456061320203399,0.01659061014841128,101200.8
20.712869889,0.55,0.0015199999999999999,295.53999999999996,1.4675908560653244,0.016725521800400645,101200.7
21.72046676,0.55,0.001526,295.53999999999996,1.456061320203399,0.01659061014841128,101200.3
22.727753525,0.55,0.001548,295.53999999999996,1.4149271744786076,0.016109625335826033,101202
23.735789653999998,0.55,0.001518,295.53999999999996,1.4714644488614386,0.016770857599957105,101200.2
24.73978529,0.55,0.001526,295.53,1.4561105896961815,0.016591254891238992,101202
25.750754522999998,0.55,0.0015249999999999999,295.52,1.4580721349467312,0.01661427326733224,101197.7
26.754047134,0.55,0.001521,295.53,1.4657093816027502,0.016703571785352558,101202
27.766129773,0.55,0.001527,295.53,1.454202137542283,0.01656892726106885,101201.2
28.773711763999998,0.55,0.001521,295.53999999999996,1.465659787321719,0.016702922692646432,101200.5
29.780945195999998,0.55,0.0015199999999999999,295.53,1.4676405156889178,0.016726171768355842,101200.9
30.788757501,0.55,0.0015249999999999999,295.53,1.4580227974129802,0.016613627608686593,101202.4
31.796351649,0.55,0.0015199999999999999,295.53,1.4676405156889178,0.016726171768355842,101202.9
32.803943767,0.55,0.001524,295.52,1.4599881729207422,0.016636692061742623,101202.7
33.81164934,0.55,0.001524,295.52,1.4599881729207422,0.016636692061742623,101199.4
34.819015475,0.55,0.001518,295.52,1.4715640336238136,0.016772161097294628,101201.2
35.8233905,0.55,0.0015249999999999999,295.53,1.4580227974129802,0.016613627608686593,101204
36.83433738,0.55,0.001526,295.53,1.4561105896961815,0.016591254891238992,101199.7
37.838750856,0.55,0.001518,295.52,1.4715640336238136,0.016772161097294628,101197.5
38.845633152,0.55,0.0015249999999999999,295.52,1.4580721349467312,0.01661427326733224,101202.9
39.853156039,0.55,0.001518,295.53,1.4715142395577758,0.016771509323721755,101202.7
40.860545985,0.55,0.001518,295.53999999999996,1.4714644488614386,0.016770857599957105,101206.2
41.868505357,0.55,0.001524,295.53,1.4599387705530327,0.016636045534809747,101200.5
42.876099505,0.55,0.001517,295.53,1.4734568494867721,0.016794247144252292,101203.5
43.883632168,0.55,0.001524,295.53,1.4599387705530327,0.016636045534809747,101205.7
44.890980248,0.55,0.001524,295.53,1.4599387705530327,0.016636045534809747,101203.5
45.898618254,0.55,0.001517,295.52,1.4735067092881218,0.01679489979846222,101202.5
46.906473351,0.55,0.0015249999999999999,295.53,1.4580227974129802,0.016613627608686593,101203.8
47.913808523,0.55,0.0015199999999999999,295.53999999999996,1.4675908560653244,0.016725521800400645,101204.3
