Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B
13.087783068000135,1.0,0.0029336970001168083,294.25,1.3568212194033908
14.579153224000038,1.0,0.0029351559996939613,294.25,1.3554726644522883
15.600557442000081,1.0,0.0029617700001836056,294.25,1.3312219832517962
16.631358326999816,1.0,0.0029631249999511056,294.25,1.3300047595106066
17.663210721999803,1.0,0.002958334000140894,294.25,1.3343161133305876
18.693505252999785,1.0,0.002937084000222967,294.25,1.3536936930180863
19.722994366999956,1.0,0.0029325529999368882,294.25,1.3578800282156878
20.778469888000018,1.0,0.0029363540002123045,294.25,1.3543668538473663
21.801826710000114,1.0,0.0029374999999163265,294.25,1.3533103083124454
22.831980824999846,1.0,0.0029583860000457207,294.25,1.334269206874762
23.861671085000125,1.0,0.002932500000042637,294.25,1.3579291113517455
24.89179530299998,1.0,0.0028926569998475316,294.25,1.3955945377157453
25.921580303000155,1.0,0.002901823000229342,294.25,1.3867919215940525
26.9515959270002,1.0,0.0028948950002813945,294.25,1.3934375448878844
27.981574364000153,1.0,0.002901249999922584,294.25,1.3873397617780445
29.01178717599987,1.0,0.002924634999999398,294.25,1.3652424842201745
30.041926602999865,1.0,0.0029162499999983993,294.25,1.3731046466753072
31.071981030000188,1.0,0.0029001560001233884,294.25,1.3883866266254719
32.101898424999945,1.0,0.0028957810000065365,294.25,1.3925849967058819
33.131827278999936,1.0,0.0028912499997204577,294.25,1.3969531746211803
34.161833892999766,1.0,0.0029233860000204004,294.25,1.3664093175428964
35.19224680900015,1.0,0.002920520999850851,294.25,1.369091498631216
36.22209295499988,1.0,0.002896511000017199,294.25,1.3918831461287133
37.252090141999815,1.0,0.002898490000006859,294.25,1.389983124824357
38.282039048000115,1.0,0.0028997399999752815,294.34999999999997,1.388313200220734
39.31181008900012,1.0,0.002924375000020518,294.25,1.3654852566392832
40.34168696400002,1.0,0.00289275999966776,294.34999999999997,1.3950210623874684
41.37208342199983,1.0,0.0029259900002216455,294.25,1.3639783134387997
42.40203144199995,1.0,0.0029017709998697683,294.25,1.3868416252575924
43.43229659799999,1.0,0.00291968800001996,294.25,1.3698728257284627
44.4622902430001,1.0,0.002893541999583249,294.34999999999997,1.394267135926043
45.49239524299992,1.0,0.002895938000165188,294.25,1.3924340058083922
46.522357377999924,1.0,0.0029023440001765266,294.25,1.3862940800782355
47.552726023000105,1.0,0.002928021000116132,294.25,1.3620867429668042
48.583374929,1.0,0.0029037499998594285,294.25,1.3849519141537356
49.613521179000145,1.0,0.002872968999781733,294.25,1.4147876520710394
50.64375810599995,1.0,0.0028945840003871126,294.34999999999997,1.393263491893117
51.673647428000095,1.0,0.0028923439999744005,294.34999999999997,1.3954223770774798
52.70372675099998,1.0,0.0029007289999753993,294.34999999999997,1.3873666742358925
53.73370487500006,1.0,0.0028952080001545255,294.25,1.3931362731319596
54.764834823,1.0,0.0029230209997876955,294.34999999999997,1.366286259962556
55.79795721800019,1.0,0.0028965100000277744,294.34999999999997,1.3914112401632404
56.831742530000156,1.0,0.0029019789999438217,294.34999999999997,1.386171741535057
57.86574075899989,1.0,0.002900051999858988,294.34999999999997,1.3880144950549016
58.8994780500002,1.0,0.0029243230001156917,294.34999999999997,1.3650699038033014
59.933961748,1.0,0.0028981250002289016,294.34999999999997,1.3898609251710798
60.97534112199992,1.0,0.002894636000291939,294.34999999999997,1.3932134345330764
