Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
1.951839937999992,3.48,0.0045509999999999995,294.15,6.57819141613047,0.013595531125723094,100799
3.3613436539999952,3.48,0.0045449999999999996,294.15,6.595589222293219,0.013633273332693444,100799
4.724825905999992,3.48,0.00452,294.0875,6.670244649927837,0.013795764559479845,100799
6.145900339999997,3.48,0.004527,294.0875,6.649611226488397,0.013750966847139466,100799
7.481519677999998,3.48,0.004527,294.15,6.6481983395203335,0.013747444677161717,100795
8.865923541,3.48,0.004546,294.15,6.5926848034092735,0.013626972094231485,100797
10.246383565000002,3.48,0.00452,294.15,6.668827378839547,0.013792231007989094,100797
11.630781732999992,3.48,0.0045249999999999995,294.15,6.6540825827564065,0.013760218557712901,100799
13.011073080999992,3.48,0.004552,294.15,6.575298468333792,0.01358925594883571,100797
14.403442193000004,3.48,0.004528,294.15,6.6452591414000395,0.013741064384670888,100797
15.775825776999994,3.48,0.004521,294.15,6.665874505508707,0.013785819615905833,100797
17.160275047,3.48,0.004519,294.15,6.671782212692647,0.013798646859325163,100799
18.540604830999996,3.48,0.004527,294.15,6.6481983395203335,0.013747444677161717,100799
19.925048751999995,3.48,0.004526,294.15,6.651139486064938,0.01375382940014421,100799
21.42449089499999,3.48,0.004572,294.15,6.517837551136492,0.013464656378017855,100799
22.685742375999993,3.48,0.0044989999999999995,294.15,6.731293286896061,0.013927906720894449,100799
24.070181647,3.48,0.004526,294.15,6.651139486064938,0.01375382940014421,100799
25.450569853999994,3.48,0.00451,294.15,6.698464227937142,0.01385659087037836,100799
26.834855750000003,3.48,0.004572,294.15,6.517837551136492,0.013464656378017855,100799
28.22332695,3.48,0.009936,294.15,1.3746194775407967,0.0026882635777568586,100799
29.607874991000003,3.48,0.00963,294.15,1.4638106694508888,0.0028670575779304692,100797
31.000508515999996,3.48,0.009608,294.0875,1.470865962913765,0.0028813354176748817,100797
32.409696529,3.48,0.009991,294.15,1.3594511478879057,0.0026578969809300914,100797
33.773520417,3.48,0.009585,294.15,1.4776523979299128,0.002894840512672523,100797
35.16604085099999,3.48,0.009962,294.0875,1.3677082884030642,0.0026745360748089493,100797
36.546483205,3.48,0.009634,294.15,1.4625896717825033,0.002864607261953667,100797
37.939029569,3.48,0.009989,294.0875,1.360287366675401,0.0026596801787283474,100797
