Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
7.136007883,1.4,0.00407,294.775,1.3286630798620365,0.005613248345399689,100944
8.698036985,1.4,0.004043,294.7125,1.3467540633307085,0.005691860937613426,100944
9.966088175,1.4,0.004045,294.7125,1.345422620942079,0.005686080265133548,100944
11.259515555999998,1.4,0.004020999999999999,294.7125,1.3615313040055537,0.005756033989626386,100944
12.672131013,1.4,0.0040219999999999995,294.7125,1.3608543462538862,0.005753093557239814,100944
14.010003707,1.4,0.004025,294.7125,1.3588264995100676,0.005744285756724089,100944
15.391278439,1.4,0.0040219999999999995,294.775,1.3605658095847628,0.005751751396503768,100944
16.762548414999998,1.4,0.004024,294.7125,1.3595019445075116,0.005747219443082627,100944
18.23800006,1.4,0.004023,294.7125,1.360177893255099,0.005750155375823702,100944
19.524001593999998,1.4,0.004046,294.7125,1.3447576400472454,0.005683193228370911,100944
20.970333024,1.4,0.004023,294.7125,1.360177893255099,0.005750155375823702,100944
22.471595893,1.4,0.0040219999999999995,294.7125,1.3608543462538862,0.005753093557239814,100944
