Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure
1.5744321129999999,1.68,0.004784,295.54999999999995,1.382170064596299,0.006721478493079487,101129.4
2.5860729790000003,1.68,0.004801,295.56,1.3723422384468664,0.006672659565541428,101130.2
3.593717792,1.68,0.004778999999999999,295.54999999999995,1.3850668289333796,0.006735848060477793,101129.4
4.6054365,1.68,0.0047799999999999995,295.54999999999995,1.3844867487687875,0.006732970468181213,101129.2
5.617061051,1.68,0.004802,295.54999999999995,1.3718165289193387,0.006670126440073146,101134.1
6.628762554,1.68,0.0048119999999999994,295.54999999999995,1.3661147026960345,0.006641851055507579,101131.4
7.640379993,1.68,0.0047799999999999995,295.56,1.3844399059365784,0.006732663420134161,101128.9
8.647940026,1.68,0.004787,295.54999999999995,1.3804363612715937,0.006712878781690589,101131.2
9.659686240000001,1.68,0.004803,295.53999999999996,1.371291141156538,0.006667594889906254,101131.4
10.671391119,1.68,0.004781,295.53999999999996,1.38395385894373,0.006730401660559763,101128.7
11.683159236,1.68,0.004802,295.54999999999995,1.3718165289193387,0.006670126440073146,101131.6
12.694784328,1.68,0.004778,295.53999999999996,1.3856941586256524,0.006739034830742548,101133.4
13.702491458,1.68,0.00481,295.53999999999996,1.3672984863956013,0.006647794946444342,101130.4
14.714175845,1.68,0.004803,295.54999999999995,1.3712447432157107,0.006667290796117343,101134.6
15.725777712,1.68,0.0047859999999999995,295.54999999999995,1.3810139001477157,0.006715743520047831,101133.1
16.733481975,1.68,0.0047799999999999995,295.54999999999995,1.3844867487687875,0.006732970468181213,101130.9
17.745192024,1.68,0.0047799999999999995,295.53999999999996,1.3845335947709794,0.006733277542370081,101133.2
18.756807101,1.68,0.0047799999999999995,295.54999999999995,1.3844867487687875,0.006732970468181213,101131.7
19.768586358,1.68,0.004803,295.54999999999995,1.3712447432157107,0.006667290796117343,101136.7
20.776156738,1.68,0.004808,295.54999999999995,1.368391164228634,0.006653139625211042,101135.1
21.787912247,1.68,0.004802,295.53,1.3719093666365867,0.006670734910913416,101128.4
22.79948942,1.68,0.004808,295.54999999999995,1.368391164228634,0.006653139625211042,101134.7
23.811244064,1.68,0.004781,295.53999999999996,1.38395385894373,0.006730401660559763,101133.9
24.822908679,1.68,0.004802,295.53999999999996,1.371862946207317,0.006670430662541813,101133.9
25.830554571,1.68,0.004804999999999999,295.53,1.3701949643081772,0.006662232621788054,101131.9
26.842235319,1.68,0.004781,295.53,1.3840006884994074,0.006730708630391739,101133.4
