Time,Exp Distance,Measured Time Diff,Temperature,Derived k_B,Derived k_B Error,Pressure,HC-SRO4 Raw
3.110132038,1.204,0.003421,297.5875,1.3795186572424205,0.0057577400647923285,101629,0.003366
4.135983435,1.204,0.0033959999999999997,297.65,1.399611029669103,0.005871594813895019,101628.5,0.003341
5.153441239999999,1.204,0.003418,297.65,1.381651772128993,0.005770066075374712,101628,0.003363
6.241996703,1.204,0.003418,297.65,1.381651754270571,0.005770066000794216,101627.4,0.003363
7.295851678,1.204,0.003418,297.65,1.3816517066470828,0.005770065801908593,101625.8,0.003363
8.297616310999999,1.204,0.0034189999999999997,297.65,1.380843590251298,0.0057655093314846915,101625.3,0.003364
9.298655185,1.204,0.0033959999999999997,297.5875,1.3999042299063156,0.005872948308149609,101625,0.003341
10.300186955,1.204,0.0034189999999999997,297.5875,1.3811329303570272,0.005766839244712569,101624.2,0.003364
11.305129035,1.204,0.0034189999999999997,297.65,1.3808435486034798,0.005765509157590352,101623.9,0.003364
12.310701616,1.204,0.00342,297.5875,1.3803253535492865,0.005762286781749562,101623.7,0.003365
13.31408797,1.204,0.0033959999999999997,297.65,1.3996108789094575,0.005871594181433904,101623.5,0.003341
14.316552231,1.204,0.0034189999999999997,297.5875,1.381132864881045,0.00576683897132146,101622,0.003364
15.319106716,1.204,0.0034189999999999997,297.65,1.3808434712544881,0.005765508834631013,101621.3,0.003364
16.325013793,1.204,0.0034189999999999997,297.65,1.380843456379228,0.005765508772521552,101620.8,0.003364
17.330715661,1.204,0.003418,297.65,1.3816515518603927,0.005770065155487079,101620.6,0.003363
18.33344555,1.204,0.0034189999999999997,297.5875,1.3811328202367046,0.005766838784911644,101620.5,0.003364
19.339969937,1.204,0.003421,297.5875,1.3795183986252186,0.0057577389853936435,101620.3,0.003366
20.346511423,1.204,0.003413,297.5875,1.3859930866707582,0.0057942590517217245,101619.8,0.003358
21.352352098,1.204,0.003413,297.65,1.3857027015482624,0.005792922853408813,101620,0.003358
22.358992991,1.204,0.003413,297.5875,1.3859930866707582,0.0057942590517217245,101619.8,0.003358
23.36199651,1.204,0.0034119999999999997,297.5875,1.3868056253539989,0.005798846823336242,101619.7,0.0033569999999999997
24.368594587,1.204,0.0034119999999999997,297.5875,1.386805613399531,0.005798846773349332,101619.3,0.0033569999999999997
